step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00847457627118644,0.00423728813559322,0.00423728813559322,0.00423728813559322,0.00847457627118644,0.0
2,0.0,0.002824858757062147,0.0,0.003994953566025692,0.00847457627118644,0.0
3,0.0,0.00211864406779661,0.0,0.00366959916857813,0.00847457627118644,0.0
4,0.0,0.001694915254237288,0.0,0.003389830508474576,0.00847457627118644,0.0
5,0.0,0.0014124293785310734,0.0,0.0031582881038132622,0.00847457627118644,0.0
6,0.0,0.0012106537530266344,0.0,0.0029654839501007,0.00847457627118644,0.0
7,0.0,0.001059322033898305,0.0,0.0028027026600260497,0.00847457627118644,0.0
8,0.0,0.0009416195856873823,0.0,0.0026633023773504614,0.00847457627118644,0.0
9,0.0,0.000847457627118644,0.0,0.002542372881355932,0.00847457627118644,0.0
10,0.008333333333333333,0.0015279917822290704,0.0,0.003241499928742941,0.00847457627118644,0.0
11,0.0,0.001400659133709981,0.0,0.0031321017346511693,0.00847457627118644,0.0
12,0.0,0.001292916123424598,0.0,0.0030322836036920315,0.00847457627118644,0.0
13,0.0,0.0012005649717514125,0.0,0.0029408927204051753,0.00847457627118644,0.0
14,0.00625,0.0015371939736346517,0.0,0.0031078492856198847,0.00847457627118644,0.0
15,0.0037735849056603774,0.0016769684068862595,0.0,0.003057467925605622,0.00847457627118644,0.0
16,0.0,0.0015783232064811854,0.0,0.002992309358130475,0.00847457627118644,0.0
17,0.0,0.0014906385838988974,0.0,0.0029303893321184268,0.00847457627118644,0.0
18,0.004484304932735426,0.0016481999706797672,0.0,0.002929519643280474,0.00847457627118644,0.0
19,0.0,0.001565789972145779,0.0,0.0028778495135529437,0.00847457627118644,0.0
20,0.0,0.0014912285449007418,0.0,0.002828219254271909,0.00847457627118644,0.0
21,0.0,0.0014234454292234354,0.0,0.002780598281036654,0.00847457627118644,0.0
22,0.0,0.0013615564975180685,0.0,0.0027349277948032504,0.00847457627118644,0.0
23,0.0,0.0013048249767881493,0.0,0.002691132691431398,0.00847457627118644,0.0
24,0.0,0.0012526319777166233,0.0,0.0026491292863930014,0.00847457627118644,0.0
25,0.0,0.0012044538247275225,0.0,0.0026088303212887464,0.00847457627118644,0.0
26,0.0,0.0011598444238116884,0.0,0.0025701481858813845,0.00847457627118644,0.0
27,0.0,0.0011184214086755566,0.0,0.0025329969591645855,0.00847457627118644,0.0
28,0.0,0.0010798551532039857,0.0,0.0024972936647046744,0.00847457627118644,0.0
29,0.0045045045045045045,0.0011940101315806697,0.0,0.00253110697911781,0.00847457627118644,0.0
30,0.0,0.0011554936757232287,0.0,0.002498869081933624,0.00847457627118644,0.0
31,0.0,0.0011193844983568776,0.0,0.0024677177529077317,0.00847457627118644,0.0
32,0.0,0.0010854637559824269,0.0,0.0024376046386769923,0.00847457627118644,0.0
33,0.0,0.0010535383513947084,0.0,0.0024084826688825756,0.00847457627118644,0.0
34,0.0,0.001023437255640574,0.0,0.0023803063935644107,0.00847457627118644,0.0
35,0.0,0.0009950084429838912,0.0,0.0023530321877889638,0.00847457627118644,0.0
36,0.0,0.0009681163229032456,0.0,0.0023266183619430588,0.00847457627118644,0.0
37,0.0,0.0009426395775636864,0.0,0.0023010252053817814,0.00847457627118644,0.0
38,0.004166666666666667,0.0010253069388227371,0.0,0.0023277978737461804,0.00847457627118644,0.0
39,0.0,0.0009996742653521687,0.0,0.002304083590391744,0.00847457627118644,0.0
40,0.006535947712418301,0.0011347053250367084,0.0,0.002430772247415037,0.00847457627118644,0.0
41,0.0,0.0011076885315834536,0.0,0.0024078824056982945,0.00847457627118644,0.0
42,0.004424778761061947,0.0011848301648271393,0.0,0.002431665638251021,0.00847457627118644,0.0
43,0.0,0.0011579022065356136,0.0,0.002410350888455329,0.00847457627118644,0.0
44,0.0,0.0011321710463903776,0.0,0.002389522338105796,0.00847457627118644,0.0
45,0.0,0.001107558632338413,0.0,0.0023691665706186992,0.00847457627118644,0.0
46,0.0,0.001083993555054617,0.0,0.0023492701330540475,0.00847457627118644,0.0
47,0.0,0.0010614103559909791,0.0,0.0023298196434755245,0.00847457627118644,0.0
