step,reward,mean,median,std,max,min
0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775
1,0.01098901098901099,0.011112483022595383,0.011112483022595383,0.00012347203358439255,0.011235955056179775,0.01098901098901099
2,0.0,0.007408322015063589,0.01098901098901099,0.005239444732172442,0.011235955056179775,0.0
3,0.013888888888888888,0.009028463733519914,0.011112483022595383,0.00533511137557268,0.013888888888888888,0.0
4,0.02127659574468085,0.0114780901357521,0.011235955056179775,0.006839108768974512,0.02127659574468085,0.0
5,0.02857142857142857,0.014326979875031511,0.012562421972534332,0.00891956861967425,0.02857142857142857,0.0
6,0.022727272727272728,0.01552702171106597,0.013888888888888888,0.008765487870965066,0.02857142857142857,0.0
7,0.014705882352941176,0.015424379291300371,0.014297385620915032,0.008203859072313382,0.02857142857142857,0.0
8,0.011904761904761904,0.015033310692796096,0.013888888888888888,0.007813362657339935,0.02857142857142857,0.0
9,0.0,0.013529979623516486,0.012896825396825396,0.008676624409777985,0.02857142857142857,0.0
10,0.0,0.012299981475924078,0.011904761904761904,0.009141596290992841,0.02857142857142857,0.0
11,0.0,0.011274983019597071,0.01157035848047084,0.009389438625857054,0.02857142857142857,0.0
12,0.016129032258064516,0.011648371422556104,0.011904761904761904,0.009113337819757402,0.02857142857142857,0.0
13,0.02,0.012244916320944954,0.012896825396825396,0.009041395354130642,0.02857142857142857,0.0
14,0.0,0.01142858856621529,0.011904761904761904,0.009253459641148808,0.02857142857142857,0.0
15,0.012048192771084338,0.01146731382901961,0.011976477337923121,0.008960879020046561,0.02857142857142857,0.0
16,0.006369426751592357,0.011167438118582713,0.011904761904761904,0.008775692917624962,0.02857142857142857,0.0
17,0.008064516129032258,0.010995053563607686,0.01157035848047084,0.008558006628566686,0.02857142857142857,0.0
18,0.01098901098901099,0.010994735533365755,0.011235955056179775,0.0083297520932771,0.02857142857142857,0.0
19,0.0,0.010444998756697467,0.011112483022595383,0.008465077163705755,0.02857142857142857,0.0
20,0.008849557522123894,0.010369025364574916,0.01098901098901099,0.008268053405385115,0.02857142857142857,0.0
21,0.011111111111111112,0.010402756534872014,0.01105006105006105,0.008079436606243683,0.02857142857142857,0.0
22,0.022222222222222223,0.010916646347365501,0.011111111111111112,0.008261293654258295,0.02857142857142857,0.0
23,0.01098901098901099,0.010919661540767399,0.01105006105006105,0.00808736512976518,0.02857142857142857,0.0
24,0.008771929824561403,0.010833752272119157,0.01098901098901099,0.007935136130590848,0.02857142857142857,0.0
25,0.008333333333333333,0.010737582312935088,0.01098901098901099,0.0077958846760951645,0.02857142857142857,0.0
26,0.0,0.010339894079122678,0.01098901098901099,0.007914348733738053,0.02857142857142857,0.0
27,0.0,0.009970612147725438,0.01098901098901099,0.00800511399546401,0.02857142857142857,0.0
28,0.034482758620689655,0.010815858577827653,0.01098901098901099,0.009048563083987427,0.034482758620689655,0.0
29,0.008064516129032258,0.010724147162867808,0.01098901098901099,0.008910173732731268,0.034482758620689655,0.0
30,0.017857142857142856,0.010954243798167002,0.01098901098901099,0.008855423393257318,0.034482758620689655,0.0
31,0.0,0.010611923679474285,0.01098901098901099,0.008921917932194112,0.034482758620689655,0.0
32,0.015151515151515152,0.010749487057414917,0.01098901098901099,0.008820092825797316,0.034482758620689655,0.0
33,0.014492753623188406,0.010859583132878842,0.01098901098901099,0.008712403534214229,0.034482758620689655,0.0
34,0.0,0.010549309329082305,0.01098901098901099,0.008775557391031778,0.034482758620689655,0.0
35,0.017857142857142856,0.010752304704861763,0.01098901098901099,0.008735758629169471,0.034482758620689655,0.0
36,0.012658227848101266,0.010803816141165535,0.01098901098901099,0.008622440245246409,0.034482758620689655,0.0
37,0.02127659574468085,0.011079415604415938,0.01105006105006105,0.008671812206877978,0.034482758620689655,0.0
38,0.022222222222222223,0.011365128594616098,0.011111111111111112,0.00873922914935929,0.034482758620689655,0.0
39,0.017241379310344827,0.011512034862509317,0.011173533083645444,0.008677928876304072,0.034482758620689655,0.0
40,0.011363636363636364,0.011508415386927049,0.011235955056179775,0.008571477756699558,0.034482758620689655,0.0
41,0.011627906976744186,0.011511260424779839,0.01129979570990807,0.00846884121853435,0.034482758620689655,0.0
42,0.0,0.011243556693971006,0.011235955056179775,0.008547705956032915,0.034482758620689655,0.0
43,0.00909090909090909,0.011194632884810507,0.011173533083645444,0.008456102545911701,0.034482758620689655,0.0
44,0.008403361344537815,0.011132604628360002,0.011111111111111112,0.008371734920222773,0.034482758620689655,0.0
45,0.013513513513513514,0.011184363517167686,0.011173533083645444,0.00828751423996762,0.034482758620689655,0.0
46,0.01,0.011159164293398163,0.011111111111111112,0.008200656326448128,0.034482758620689655,0.0
47,0.0,0.010926681703952367,0.01105006105006105,0.008269822842958678,0.034482758620689655,0.0
48,0.009259259259259259,0.010892652674468834,0.01098901098901099,0.008188396605936801,0.034482758620689655,0.0
49,0.014285714285714285,0.010960513906693743,0.01105006105006105,0.008120005812295338,0.034482758620689655,0.0
50,0.008130081300813009,0.010905015228147063,0.01098901098901099,0.008049575537527715,0.034482758620689655,0.0
51,0.0,0.010695303396836543,0.01098901098901099,0.008111259303567278,0.034482758620689655,0.0
52,0.013888888888888888,0.010755559726875264,0.01098901098901099,0.008046114712245343,0.034482758620689655,0.0
53,0.03125,0.011135086398599796,0.01105006105006105,0.008436540759652864,0.034482758620689655,0.0
54,0.0,0.010932630282261619,0.01098901098901099,0.008490848187825284,0.034482758620689655,0.0
55,0.0,0.010737404741506949,0.01098901098901099,0.008538343911865389,0.034482758620689655,0.0
56,0.009615384615384616,0.010717720177890766,0.01098901098901099,0.008464396623188796,0.034482758620689655,0.0
57,0.019230769230769232,0.010864496885699017,0.01098901098901099,0.008463965268610672,0.034482758620689655,0.0
58,0.016129032258064516,0.010953726298789958,0.01098901098901099,0.008419399158525066,0.034482758620689655,0.0
59,0.02631578947368421,0.011209760685038195,0.01105006105006105,0.008577441749356986,0.034482758620689655,0.0
60,0.0,0.011025994116431011,0.01098901098901099,0.008625115036701662,0.034482758620689655,0.0
61,0.008333333333333333,0.010982564103800403,0.01098901098901099,0.008561996538509274,0.034482758620689655,0.0
62,0.018867924528301886,0.011107728554982967,0.01098901098901099,0.008550758432148097,0.034482758620689655,0.0
63,0.02857142857142857,0.011380598867739929,0.01105006105006105,0.00875579280406244,0.034482758620689655,0.0
64,0.02040816326530612,0.011519484473856333,0.011111111111111112,0.008758936718372995,0.034482758620689655,0.0
65,0.0,0.011344946830313054,0.01105006105006105,0.008805491698313593,0.034482758620689655,0.0
66,0.01639344262295082,0.01142029751378526,0.011111111111111112,0.008760944583263883,0.034482758620689655,0.0
67,0.005050505050505051,0.011326624095207611,0.01105006105006105,0.00873002394140305,0.034482758620689655,0.0
68,0.016129032258064516,0.011396224213509885,0.011111111111111112,0.008685515596465214,0.034482758620689655,0.0
69,0.012987012987012988,0.011418949767417072,0.011173533083645444,0.008625319007384405,0.034482758620689655,0.0
70,0.010752688172043012,0.011409565801285042,0.011111111111111112,0.008564721788133792,0.034482758620689655,0.0
