steps,time,reward,delta,converged
1,0.011068999999679363,-2.5445026178010473,100.0,False
2,0.02751299999999901,-2.5808383233532934,100.0,False
3,0.019341000000167696,-1.5714285714285714,100.0,False
4,0.007170999999743799,-1.751937984496124,100.0,False
5,0.004311000000143395,0.3835616438356164,100.0,False
6,0.006513999999697262,-0.13675213675213677,100.0,False
7,0.005314999999882275,-0.9789473684210527,100.0,False
8,0.014149999999972351,-1.5359116022099448,100.0,False
9,0.0031870000002527377,-0.96,100.0,False
10,0.005569999999806896,-0.9777777777777777,100.0,False
11,0.0032490000003235764,-0.9642857142857143,100.0,False
12,0.004206999999951222,0.4225352112676056,100.0,False
13,0.0037999999999556167,0.711864406779661,100.0,False
14,0.0033449999996264523,1.2444444444444445,100.0,False
15,0.002771999999822583,1.2954545454545454,100.0,False
16,0.0058330000001660665,0.3835616438356164,100.0,False
17,0.0016359999999622232,3.8095238095238093,100.0,False
18,0.005034000000250671,-2.3661971830985915,100.0,False
19,0.0018769999996948172,2.2580645161290325,100.0,False
20,0.0022559999997611158,1.8055555555555556,100.0,False
21,0.0008179999999811116,6.769230769230769,100.0,False
22,0.003369999999904394,1.02,100.0,False
23,0.0026080000002366432,1.8857142857142857,100.0,False
24,0.0023559999999633874,1.7297297297297298,100.0,False
25,0.0024109999999382126,2.15625,100.0,False
26,0.002428000000236352,1.6578947368421053,100.0,False
27,0.0023849999997764826,1.9705882352941178,100.0,False
28,0.0009350000000267755,5.733333333333333,100.0,False
29,0.00250899999991816,1.4634146341463414,100.0,False
30,0.003255000000081054,1.2954545454545454,100.0,False
31,0.0009719999998196727,6.214285714285714,100.0,False
32,0.0030679999999847496,-0.9591836734693877,100.0,False
33,0.002025000000230648,2.3666666666666667,100.0,False
34,0.0009650000001784065,6.769230769230769,100.0,False
35,0.0013089999997646373,3.590909090909091,100.0,False
36,0.0008120000002236338,5.733333333333333,100.0,False
37,0.0019459999998616695,1.8055555555555556,100.0,False
38,0.0013349999999263673,3.391304347826087,100.0,False
39,0.0010659999998097192,-0.8666666666666667,100.0,False
40,0.0007879999998294807,6.214285714285714,100.0,False
41,0.0007319999999708671,6.769230769230769,100.0,False
42,0.0014710000000377477,3.2083333333333335,100.0,False
43,0.0007289999998647545,6.769230769230769,100.0,False
44,0.0007310000000870787,6.769230769230769,100.0,False
45,0.0007340000001931912,6.769230769230769,100.0,False
46,0.0007270000000971777,6.769230769230769,100.0,False
47,0.0007279999999809661,6.769230769230769,100.0,False
48,0.0007279999999809661,6.769230769230769,100.0,False
49,0.0007310000000870787,6.769230769230769,100.0,False
50,0.0008330000000569271,5.733333333333333,100.0,False
51,0.0013939999998910935,3.2083333333333335,100.0,False
52,0.0007249999998748535,6.769230769230769,100.0,False
53,0.0009509999999863794,4.9411764705882355,100.0,False
54,0.0014689999998154235,4.315789473684211,100.0,False
55,0.0007649999997738632,6.769230769230769,100.0,False
56,0.0008609999999862339,6.769230769230769,100.0,False
57,0.0007559999999102729,6.769230769230769,100.0,False
58,0.0008619999998700223,5.733333333333333,100.0,False
59,0.0010950000000775617,-0.8947368421052632,100.0,False
60,0.000984999999673164,-0.8823529411764706,100.0,False
61,0.0007350000000769796,6.769230769230769,100.0,False
62,0.0007690000002185116,6.769230769230769,100.0,False
63,0.00084500000002663,5.733333333333333,100.0,False
64,0.0008390000002691522,5.733333333333333,100.0,False
65,0.0007889999997132691,6.214285714285714,100.0,False
66,0.0017390000002706074,-0.9354838709677419,100.0,False
67,0.001111999999920954,-0.9,100.0,False
68,0.0008869999996932165,6.769230769230769,100.0,False
69,0.0008419999999205174,5.733333333333333,100.0,False
70,0.0008730000004106842,6.769230769230769,100.0,False
71,0.0007350000000769796,6.769230769230769,100.0,False
72,0.0007270000000971777,6.769230769230769,100.0,False
73,0.0007300000002032903,6.769230769230769,100.0,False
74,0.0007760000003145251,6.769230769230769,100.0,False
75,0.0007290000003195019,6.769230769230769,100.0,False
76,0.0009030000001075678,6.769230769230769,100.0,False
77,0.0007300000002032903,6.769230769230769,100.0,False
78,0.0007700000001023,6.769230769230769,100.0,False
79,0.0007599999999001739,6.769230769230769,100.0,False
80,0.0016140000002451416,-4.344827586206897,100.0,False
81,0.0007729999997536652,6.769230769230769,100.0,False
82,0.0017139999999926658,-4.129032258064516,100.0,False
83,0.0007319999999708671,6.769230769230769,100.0,False
84,0.000996999999642867,5.733333333333333,100.0,False
85,0.0012670000000980508,-0.9047619047619048,100.0,False
86,0.0007310000000870787,6.769230769230769,100.0,False
87,0.0008579999998801213,5.733333333333333,100.0,False
88,0.0009930000001077133,-0.8823529411764706,100.0,False
89,0.0007340000001931912,6.769230769230769,100.0,False
90,0.0007340000001931912,6.769230769230769,100.0,False
91,0.0016149999996741826,-0.9285714285714286,100.0,False
92,0.0008390000002691522,5.733333333333333,100.0,False
93,0.0007259999997586419,6.769230769230769,100.0,False
94,0.0007260000002133893,6.769230769230769,100.0,False
95,0.001457000000300468,-0.92,100.0,False
96,0.0007249999998748535,6.769230769230769,100.0,False
97,0.0010040000001936278,-0.8888888888888888,100.0,False
98,0.0008250000000771252,6.769230769230769,100.0,False
99,0.0008820000002742745,6.214285714285714,100.0,False
100,0.0014259999998103012,-0.9166666666666666,100.0,False
101,0.0007319999999708671,6.769230769230769,100.0,False
102,0.0007339999997384439,6.769230769230769,100.0,False
103,0.000766000000112399,6.769230769230769,100.0,False
104,0.0011450000001786975,-0.9,100.0,False
105,0.0007719999998698768,6.769230769230769,100.0,False
106,0.000735999999960768,6.769230769230769,100.0,False
107,0.0008389999998144049,5.733333333333333,100.0,False
108,0.001382999999805179,-0.92,100.0,False
109,0.0013690000000678992,-0.9166666666666666,100.0,False
