steps,time,reward,delta,converged
1,0.029086000000006607,-5.347305389221557,0,False
2,0.02928299999985029,-4.359281437125748,0,False
3,0.028867999999874883,-3.7664670658682633,0,False
4,0.007086999999955879,-2.5193798449612403,100.00041692433994,False
5,0.010095000000092114,-3.1648351648351647,100.00041692433994,False
6,0.024250999999821943,-3.6772009029345374,100.00041692433994,False
7,0.0037189999998190615,-0.9705882352941176,100.00041692433994,False
8,0.027070000000094296,-5.544910179640719,100.00041692433994,False
9,0.003263000000060856,0.7413793103448276,100.00041692433994,False
10,0.006581999999980326,-0.9833333333333333,100.00041692433994,False
11,0.004363999999895896,-4.734177215189874,100.00041692433994,False
12,0.0023690000000442524,-0.9555555555555556,100.00041692433994,False
13,0.006700000000137152,-4.682242990654205,100.00041692433994,False
14,0.004881999999952313,0.6557377049180327,100.00041692433994,False
15,0.0026050000001305307,1.7297297297297298,100.00041692433994,False
16,0.0035990000001220324,0.7413793103448276,100.00041692433994,False
17,0.007967000000007829,-1.941747572815534,100.00041692433994,False
18,0.00557899999989786,-1.9603960396039604,100.00041692433994,False
19,0.0035029999999096617,0.7719298245614035,100.00041692433994,False
20,0.0013850000000275031,3.2083333333333335,100.00041692433994,False
21,0.0035410000000410946,0.711864406779661,100.00041692433994,False
22,0.003457999999909589,-0.9692307692307692,100.00041692433994,False
23,0.005061000000068816,-5.377777777777778,100.00041692433994,False
24,0.006998000000066895,-0.9846153846153847,100.00041692433994,False
25,0.007202000000006592,-3.322834645669291,100.00041692433994,False
26,0.00543599999991784,-3.0631578947368423,100.00041692433994,False
27,0.0038180000001375447,0.5074626865671642,100.00041692433994,False
28,0.003912000000127591,-2.3857142857142857,100.00041692433994,False
29,0.004995999999891865,-0.975,100.00041692433994,False
30,0.0026659999998628336,1.2444444444444445,100.00041692433994,False
31,0.003680000000031214,-2.4923076923076923,100.00041692433994,False
32,0.0025410000000647415,1.2444444444444445,100.00041692433994,False
33,0.007856999999830805,-3.201492537313433,100.00041692433994,False
34,0.003382999999985259,-0.9666666666666667,100.00041692433994,False
35,0.003838999999970838,-2.4057971014492754,100.00041692433994,False
36,0.004125000000158252,-2.310810810810811,100.00041692433994,False
37,0.006648999999924854,-4.581818181818182,100.00041692433994,False
38,0.007920000000012806,-3.13768115942029,100.00041692433994,False
39,0.002349999999978536,1.5897435897435896,100.00041692433994,False
40,0.007530000000087966,-3.962406015037594,100.00041692433994,False
41,0.0025429999998323183,-0.9545454545454546,100.00041692433994,False
42,0.0015069999999468564,2.740740740740741,100.00041692433994,False
43,0.0017659999998613785,2.2580645161290325,100.00041692433994,False
44,0.0023280000000340806,-0.9523809523809523,100.00041692433994,False
45,0.001703000000134125,2.8846153846153846,100.00041692433994,False
46,0.004119999999829815,-4.782051282051282,100.00041692433994,False
47,0.0027629999999589927,-4.69811320754717,100.00041692433994,False
48,0.002823000000034881,0.9423076923076923,100.00041692433994,False
49,0.0010959999999613501,4.05,100.00041692433994,False
50,0.0027949999998782005,-0.9607843137254902,100.00041692433994,False
51,0.0017169999998714047,2.2580645161290325,100.00041692433994,False
52,0.0015269999998963613,2.8846153846153846,100.00041692433994,False
53,0.0022230000001854933,-0.9523809523809523,100.00041692433994,False
54,0.0017749999999523425,-0.9393939393939394,100.00041692433994,False
55,0.0019970000000739674,-0.9473684210526315,100.00041692433994,False
56,0.0011070000000472646,-0.9047619047619048,100.00041692433994,False
57,0.0017139999999926658,-4.129032258064516,100.00041692433994,False
58,0.0009860000000116997,4.9411764705882355,100.00041692433994,False
59,0.0014289999999164138,2.740740740740741,100.00041692433994,False
60,0.0033900000000812724,-4.266666666666667,100.00041692433994,False
61,0.001959000000169908,-0.9428571428571428,100.00041692433994,False
62,0.0013710000000628497,2.8846153846153846,100.00041692433994,False
63,0.006326999999828331,-6.05982905982906,100.00041692433994,False
64,0.005562000000054468,-6.301075268817204,100.00041692433994,False
65,0.004488000000037573,-6.8,100.00041692433994,False
66,0.006620999999995547,-5.774193548387097,100.00041692433994,False
67,0.0013069999999970605,-0.9166666666666666,100.00041692433994,False
68,0.0025479999999333813,-7.555555555555555,100.00041692433994,False
69,0.001715000000103828,-0.9354838709677419,100.00041692433994,False
70,0.0010070000000723667,4.315789473684211,100.00041692433994,False
71,0.0008539999998902204,-0.875,100.00041692433994,False
72,0.0006969999999455467,6.769230769230769,100.00041692433994,False
73,0.0010019999999713036,-0.8947368421052632,100.00041692433994,False
74,0.000835999999935666,5.733333333333333,100.00041692433994,False
75,0.002437999999983731,-7.555555555555555,100.00041692433994,False
76,0.0012460000000373839,-0.9130434782608695,100.00041692433994,False
77,0.0008460000001377921,-0.875,100.00041692433994,False
78,0.0009019999999964057,5.3125,100.00041692433994,False
79,0.0010660000000370928,-0.9,100.00041692433994,False
80,0.0010030000000824657,4.315789473684211,100.00041692433994,False
81,0.002391999999872496,-3.3095238095238093,100.00041692433994,False
82,0.0007419999999456195,6.214285714285714,100.00041692433994,False
83,0.0006889999999657448,6.769230769230769,100.00041692433994,False
84,0.0012630000001081498,-0.9090909090909091,100.00041692433994,False
85,0.0009549999999762804,4.611111111111111,100.00041692433994,False
86,0.0009000000000014552,4.9411764705882355,100.00041692433994,False
87,0.0018749999999272404,-3.7714285714285714,100.00041692433994,False
88,0.000831999999945765,5.733333333333333,100.00041692433994,False
89,0.001195999999936248,3.590909090909091,100.00041692433994,False
90,0.0007480000001578446,6.214285714285714,100.00041692433994,False
91,0.0010669999999208812,-0.9,100.00041692433994,False
92,0.0006909999999606953,6.769230769230769,100.00041692433994,False
93,0.0006900000000769069,6.769230769230769,100.00041692433994,False
94,0.0017270000000735308,-8.0,100.00041692433994,False
95,0.001209000000017113,-5.217391304347826,100.00041692433994,False
96,0.002357999999958338,-3.425,100.00041692433994,False
97,0.0007100000000264117,6.769230769230769,100.00041692433994,False
98,0.0009569999999712309,4.611111111111111,100.00041692433994,False
99,0.0010219999999208085,4.315789473684211,100.00041692433994,False
100,0.0009929999998803396,4.611111111111111,100.00041692433994,False
101,0.000941000000011627,4.9411764705882355,100.00041692433994,False
102,0.0011680000000069413,-0.9090909090909091,100.00041692433994,False
103,0.002028999999993175,-0.9459459459459459,100.00041692433994,False
104,0.002672999999958847,-7.276595744680851,100.00041692433994,False
105,0.0015739999998913845,-4.233333333333333,100.00041692433994,False
106,0.0016180000000076689,-7.533333333333333,100.00041692433994,False
107,0.001783000000159518,-3.8529411764705883,100.00041692433994,False
108,0.0018159999999625143,-0.9393939393939394,100.00041692433994,False
109,0.001109000000042215,-0.9047619047619048,100.00041692433994,False
110,0.0008990000001176668,4.9411764705882355,100.00041692433994,False
111,0.0010030000000824657,4.611111111111111,100.00041692433994,False
112,0.001318000000082975,-0.9130434782608695,100.00041692433994,False
113,0.0006909999999606953,6.769230769230769,100.00041692433994,False
