episode,length,time,reward,delta
0,500.0,0.027357999999821914,-2877.0,-0.7302203282975227
1,104.0,0.005573999999796797,-202.0,100.00026137543752
2,98.0,0.005296000000271306,-97.0,10.000026137543756
3,52.0,0.002907000000050175,-51.0,1.0000026137543756
4,32.0,0.0017330000000583823,68.0,0.10000026137544182
5,72.0,0.003901999999925465,-170.0,0.010000026137547025
6,88.0,0.004824999999982538,-186.0,0.0010000026137504392
7,50.0,0.002700999999888154,-49.0,0.00010000026136935958
8,24.0,0.0014909999999872525,76.0,1.0000026136935958e-05
9,29.0,0.0015740000003461319,71.0,1.0000026122725103e-06
10,61.0,0.003486999999950058,-159.0,1.0000026406942197e-07
11,56.0,0.0030600000000049477,-154.0,1.0000022143685783e-08
12,34.0,0.0019419999998717685,-33.0,1.0000036354540498e-09
13,25.0,0.001366999999845575,75.0,1.000017846308765e-10
14,28.0,0.0015960000000632135,-27.0,1.000444171950221e-11
15,18.0,0.0010780000002341694,82.0,9.947598300641403e-13
16,39.0,0.002264000000195665,-38.0,9.947598300641403e-14
17,19.0,0.0010959999999613501,81.0,1.4210854715202004e-14
18,21.0,0.0011530000001584995,-20.0,0.0
19,20.0,0.001103999999941152,80.0,0.0
20,37.0,0.0020970000000488653,-36.0,0.0
21,20.0,0.0010969999998451385,80.0,0.0
22,18.0,0.001103999999941152,-17.0,0.0
23,32.0,0.0017550000002302113,68.0,0.0
24,27.0,0.0014609999998356216,-26.0,0.0
25,22.0,0.0012070000002495362,78.0,0.0
26,18.0,0.0011669999998957792,82.0,0.0
27,16.0,0.0008929999999054417,84.0,0.0
28,32.0,0.0017980000002353336,-31.0,0.0
29,32.0,0.0017179999999825668,-31.0,0.0
30,20.0,0.0011360000003151072,80.0,0.0
31,19.0,0.0010749999996733095,-18.0,0.0
32,34.0,0.0019179999999323627,-231.0,0.0
33,24.0,0.0013009999997848354,76.0,0.0
34,34.0,0.0018190000000686268,66.0,0.0
35,26.0,0.0014029999997546838,74.0,0.0
36,31.0,0.0018350000000282307,-30.0,0.0
37,16.0,0.0008969999998953426,84.0,0.0
38,33.0,0.0017940000002454326,-32.0,0.0
39,23.0,0.0013589999998657731,77.0,0.0
40,18.0,0.0009909999998853891,82.0,0.0
41,22.0,0.0012030000002596353,78.0,0.0
42,25.0,0.0014320000000225264,-24.0,0.0
43,21.0,0.0011519999998199637,79.0,0.0
44,15.0,0.0008379999999306165,85.0,0.0
45,16.0,0.0008940000002439774,84.0,0.0
46,27.0,0.0014519999999720312,-26.0,0.0
47,21.0,0.0011819999999715947,-20.0,0.0
48,21.0,0.0013920000001235167,-20.0,0.0
49,29.0,0.0015899999998509884,71.0,0.0
50,21.0,0.0011509999999361753,79.0,0.0
51,21.0,0.0011549999999260763,79.0,0.0
52,22.0,0.0012229999997543928,78.0,0.0
53,16.0,0.0008860000002641755,84.0,0.0
54,33.0,0.0019210000000384753,-131.0,0.0
55,16.0,0.0008910000001378648,84.0,0.0
56,25.0,0.0013850000000275031,-24.0,0.0
57,18.0,0.0009930000001077133,82.0,0.0
58,44.0,0.0030650000003333844,-43.0,0.0
59,18.0,0.0010569999999461288,82.0,0.0
60,22.0,0.0012630000001081498,-21.0,0.0
61,36.0,0.0020610000001397566,-134.0,0.0
62,14.0,0.0008619999998700223,86.0,0.0
63,17.0,0.001051000000188651,83.0,0.0
64,15.0,0.0009259999997084378,85.0,0.0
65,23.0,0.0013149999999768625,-22.0,0.0
66,18.0,0.0011309999999866704,82.0,0.0
67,25.0,0.0014329999999063148,-123.0,0.0
68,27.0,0.001540999999633641,-26.0,0.0
69,18.0,0.001216999999996915,82.0,0.0
70,26.0,0.0014860000001135631,-25.0,0.0
71,20.0,0.0012019999999210995,80.0,0.0
72,24.0,0.0013760000001639128,76.0,0.0
73,20.0,0.0011589999999159772,80.0,0.0
74,14.0,0.00087100000018836,86.0,0.0
75,21.0,0.0014160000000629225,79.0,0.0
76,22.0,0.0013980000003357418,78.0,0.0
77,26.0,0.0015699999999014835,74.0,0.0
78,18.0,0.0011329999997542473,82.0,0.0
79,21.0,0.0012890000002698798,79.0,0.0
80,16.0,0.0009679999998297717,84.0,0.0
81,38.0,0.002343000000109896,-37.0,0.0
82,16.0,0.000996999999642867,84.0,0.0
83,20.0,0.0011559999998098647,-19.0,0.0
84,15.0,0.0008829999997033156,85.0,0.0
85,18.0,0.001216999999996915,82.0,0.0
86,29.0,0.0016769999997450213,-28.0,0.0
87,15.0,0.0008840000000418513,-14.0,0.0
88,20.0,0.0011570000001484004,80.0,0.0
89,16.0,0.0009380000001328881,84.0,0.0
90,14.0,0.0008299999999508145,86.0,0.0
91,53.0,0.003117000000202097,-349.0,0.0
92,18.0,0.0011870000003000314,82.0,0.0
93,18.0,0.0010520000000724394,82.0,0.0
94,17.0,0.001033000000006723,-16.0,0.0
95,18.0,0.0011279999998805579,82.0,0.0
96,25.0,0.001641999999719701,-24.0,0.0
