episode,length,time,reward,delta
0,400.0,0.02328299999999217,-2478.0,100.00016528979396
1,500.0,0.028440999999929772,-3273.0,-0.49044733774599036
2,67.0,0.0038520000002790766,-165.0,10.000016528979387
3,106.0,0.005680000000211294,-600.0,1.0000016528979359
4,38.0,0.0020979999999326537,-235.0,0.10000016528979927
5,130.0,0.007394999999633001,-1317.0,0.010000016528977085
6,14.0,0.0008259999999609136,86.0,0.0010000016528977085
7,74.0,0.0039690000003247405,-73.0,0.00010000016528977085
8,29.0,0.0016749999999774445,-28.0,1.000001653039817e-05
9,35.0,0.0018810000001394656,65.0,1.0000016601452444e-06
10,53.0,0.0028590000001713634,47.0,1.0000016459343897e-07
11,18.0,0.0009970000000976142,82.0,1.0000022143685783e-08
12,62.0,0.003590000000258442,-358.0,1.0000036354540498e-09
13,21.0,0.0011620000000220898,-20.0,1.000017846308765e-10
14,45.0,0.002403999999842199,-341.0,1.000444171950221e-11
15,47.0,0.002703000000110478,-145.0,9.947598300641403e-13
16,26.0,0.0014240000000427244,-25.0,9.947598300641403e-14
17,29.0,0.0017710000001898152,71.0,1.4210854715202004e-14
18,29.0,0.001580999999987398,71.0,0.0
19,30.0,0.002043999999841617,70.0,0.0
20,59.0,0.0034460000001672597,-157.0,0.0
21,20.0,0.001194999999825086,80.0,0.0
22,42.0,0.0024679999996806146,-140.0,0.0
23,25.0,0.001435000000128639,75.0,0.0
24,45.0,0.0025769999997464765,-143.0,0.0
25,35.0,0.001985999999760679,65.0,0.0
26,23.0,0.0013460000000122818,77.0,0.0
27,22.0,0.0013009999997848354,78.0,0.0
28,18.0,0.0009960000002138258,82.0,0.0
29,53.0,0.002981999999974505,47.0,0.0
30,38.0,0.0021339999998417625,-37.0,0.0
31,25.0,0.0013599999997495615,75.0,0.0
32,42.0,0.002223999999841908,-140.0,0.0
33,25.0,0.0013500000000021828,-24.0,0.0
34,63.0,0.003330000000005384,-161.0,0.0
35,57.0,0.0031429999999090796,-155.0,0.0
