steps,time,reward,delta,converged
1,0.02881100000013248,-3.37125748502994,0,False
2,0.029776999999739928,-2.18562874251497,0,False
3,0.01796200000035242,-1.313915857605178,100.0,False
4,0.020185000000310538,-0.7122507122507122,100.0,False
5,0.023624999999810825,-2.472636815920398,100.0,False
6,0.012920000000121945,-0.9912663755458515,100.0,False
7,0.02036099999986618,-1.261455525606469,100.0,False
8,0.02120100000001912,-0.7416879795396419,100.0,False
9,0.014574999999695137,-0.4975124378109453,100.0,False
10,0.034046000000216736,-1.1976047904191616,100.0,False
11,0.033694000000195956,-1.0,100.0,False
12,0.014985999999680644,-0.5345622119815668,100.0,False
13,0.029323000000204047,-1.0,100.0,False
14,0.029187000000092667,-1.0,100.0,False
15,0.0269109999999273,-0.7794759825327511,100.0,False
16,0.028946999999789114,-1.0,100.0,False
17,0.029179999999996653,-1.0,100.0,False
18,0.029362000000219268,-1.0,100.0,False
19,0.02885599999990518,-1.0,100.0,False
20,0.027638000000024476,-1.1976047904191616,100.0,False
21,0.028624000000036176,-1.0,100.0,False
22,0.02960799999982555,-1.0,100.0,False
23,0.028892999999698077,-1.0,100.0,False
24,0.029719999999997526,-1.0,100.0,False
25,0.02795800000012605,-1.0,100.0,False
26,0.02722600000015518,-1.0,100.0,False
27,0.026863000000048487,-1.0,100.0,False
28,0.02727099999992788,-1.0,100.0,False
29,0.02711200000021563,-1.0,100.0,False
30,0.027219000000059168,-1.0,100.0,False
31,0.02912800000012794,-1.0,100.0,False
32,0.02991299999985131,-1.0,100.0,False
33,0.028859000000011292,-1.0,100.0,False
34,0.026885000000220316,-1.0,100.0,False
35,0.027018000000225584,-1.0,100.0,False
36,0.02699300000040239,-1.0,100.0,False
37,0.027087999999821477,-1.0,100.0,False
38,0.0273509999997259,-1.0,100.0,False
39,0.027273999999579246,-1.0,100.0,False
40,0.029086999999890395,-1.0,100.0,False
41,0.028624999999919964,-1.0,100.0,False
42,0.029274999999870488,-1.0,100.0,False
43,0.027101000000129716,-1.0,100.0,False
44,0.029352000000017142,-1.0,100.0,False
45,0.030631000000084896,-1.0,100.0,False
46,0.03065599999990809,-1.0,100.0,False
47,0.027022000000215485,-1.0,100.0,False
48,0.02812900000026275,-1.0,100.0,False
49,0.02895699999999124,-1.0,100.0,False
50,0.028667999999925087,-1.0,100.0,False
51,0.02715699999998833,-1.0,100.0,False
52,0.027330999999776395,-1.0,100.0,False
53,0.02722600000015518,-1.0,100.0,False
54,0.02747899999985748,-1.0,100.0,False
55,0.027246000000104686,-1.0,100.0,False
56,0.0285079999998743,-1.0,100.0,False
57,0.028892000000269036,-1.0,100.0,False
58,0.02923400000008769,-1.0,100.0,False
59,0.02959499999997206,-1.0,100.0,False
60,0.027751999999964028,-1.0,100.0,False
61,0.027449999999589636,-1.0,100.0,False
62,0.027251999999862164,-1.0,100.0,False
63,0.03021599999965474,-1.0,100.0,False
64,0.030439000000114902,-1.0,100.0,False
65,0.027895999999600463,-1.0,100.0,False
66,0.03791099999989456,-1.1976047904191616,100.0,False
67,0.03233700000009776,-1.0,100.0,False
68,0.029140999999981432,-1.0,100.0,False
69,0.02878099999998085,-1.0,100.0,False
70,0.04087600000002567,-1.0,100.0,False
71,0.05207699999982651,-1.0,100.0,False
72,0.03402600000026723,-1.0,100.0,False
73,0.031058000000030006,-1.0,100.0,False
74,0.028440999999929772,-1.0,100.0,False
75,0.028729000000112137,-1.0,100.0,False
76,0.027564999999867723,-1.0,100.0,False
77,0.03053300000010495,-1.0,100.0,False
78,0.030230999999730557,-1.0,100.0,False
79,0.028722999999899912,-1.0,100.0,False
80,0.027039000000058877,-1.0,100.0,False
81,0.02809899999965637,-1.0,100.0,False
82,0.028431000000182394,-1.0,100.0,False
83,0.028324999999767897,-1.0,100.0,False
84,0.02672000000029584,-1.0,100.0,False
85,0.026697000000240223,-1.0,100.0,False
86,0.027039999999942665,-1.0,100.0,False
87,0.027070999999978085,-1.0,100.0,False
88,0.026732999999694584,-1.0,100.0,False
89,0.027091999999811378,-1.0,100.0,False
90,0.028413000000000466,-1.0,100.0,False
91,0.028856999999788968,-1.0,100.0,False
92,0.030009999999947468,-1.0,100.0,False
93,0.027663000000302418,-1.0,100.0,False
94,0.02727199999981167,-1.0,100.0,False
95,0.027215000000069267,-1.0,100.0,False
96,0.02690600000005361,-1.0,100.0,False
97,0.027688000000125612,-1.0,100.0,False
98,0.02700700000013967,-1.0,100.0,False
99,0.028247999999621243,-1.0,100.0,False
100,0.028804999999920256,-1.0,100.0,False
101,0.028369999999995343,-1.0,100.0,False
102,0.027131999999710388,-1.0,100.0,False
103,0.029649999999946886,-1.0,100.0,False
104,0.029543999999987136,-1.0,100.0,False
105,0.029948999999760417,-1.0,100.0,False
106,0.029666999999790278,-1.0,100.0,False
107,0.027845999999954074,-1.0,100.0,False
108,0.029219000000011874,-1.0,100.0,False
109,0.028549000000111846,-1.0,100.0,False
110,0.028645999999753258,-1.0,100.0,False
111,0.026873999999679654,-1.0,100.0,False
112,0.02903599999990547,-1.0,100.0,False
113,0.03285999999980049,-1.0,100.0,False
114,0.03408099999978731,-1.0,100.0,False
115,0.027841000000080385,-1.0,100.0,False
116,0.02838800000017727,-1.0,100.0,False
117,0.02893899999980931,-1.0,100.0,False
118,0.028579000000263477,-1.0,100.0,False
119,0.027102000000013504,-1.0,100.0,False
120,0.02748699999983728,-1.0,100.0,False
121,0.02757400000018606,-1.0,100.0,False
122,0.027736000000004424,-1.0,100.0,False
123,0.02700700000013967,-1.0,100.0,False
124,0.028698999999960506,-1.0,100.0,False
125,0.03051000000004933,-1.0,100.0,False
126,0.04735899999968751,-1.0,100.0,False
127,0.029293000000052416,-1.0,100.0,False
128,0.027845999999954074,-1.0,100.0,False
129,0.027375000000120053,-1.0,100.0,False
130,0.027122999999846797,-1.0,100.0,False
131,0.027867999999671156,-1.0,100.0,False
132,0.027303000000301836,-1.0,100.0,False
133,0.028801999999814143,-1.0,100.0,False
134,0.02930999999989581,-1.0,100.0,False
135,0.028744000000187953,-1.0,100.0,False
136,0.027450999999928172,-1.0,100.0,False
137,0.028606000000308995,-1.0,100.0,False
