steps,time,reward,delta,converged
1,0.002810999999951491,0.0,0.00057006649116513,False
2,0.0019049999999651845,0.0,0.0005768591438260663,False
3,0.003022999999984677,0.0,0.0005768591438260663,False
4,0.004690999999979795,0.0,0.0006644215659910928,False
5,0.007010000000036598,0.0,0.0006644215659910928,False
6,0.002000000000066393,0.0,0.0006644215659910928,False
7,0.0025159999999004867,0.0,0.0006644215659910928,False
8,0.009400999999911619,0.0,0.0006644215659910928,False
9,0.001986999999985528,0.0,0.0006644215659910928,False
10,0.003854999999930442,0.0,0.0006644215659910928,False
11,0.0014039999999795327,0.0,0.0006644215659910928,False
12,0.002809999999954016,0.0,0.0006644215659910928,False
13,0.007156000000009044,0.0,0.0006644215659910928,False
14,0.005515999999943233,0.0,0.0006644215659910928,False
15,0.0025279999999838765,0.0,0.0006644215659910928,False
16,0.00297400000010839,0.0,0.0006644215659910928,False
17,0.0029299999999921056,0.0,0.0006644215659910928,False
18,0.0032689999999320207,0.0,0.0006644215659910928,False
19,0.005628000000001521,0.0,0.0006644215659910928,False
20,0.002828000000022257,0.0,0.0006644215659910928,False
21,0.0023609999999507636,0.0,0.0006644215659910928,False
22,0.0006989999999404972,0.0,0.0006644215659910928,False
23,0.0010140000000546934,0.0,0.0006644215659910928,False
24,0.00196199999993496,0.0,0.0006644215659910928,False
25,0.0028459999999768115,0.0,0.0006644215659910928,False
26,0.0006750000000010914,0.0,0.0006644215659910928,False
27,0.001255000000014661,0.0,0.0006644215659910928,False
28,0.005142000000091684,0.0,0.0006644215659910928,False
29,0.0022620000000870277,0.0,0.0006644215659910928,False
30,0.0012699999999767897,0.0,0.0006644215659910928,False
31,0.0008040000000164582,0.0,0.0006644215659910928,False
32,0.0010160000000496439,0.0,0.0006644215659910928,False
33,0.0054850000000215005,0.0,0.0006644215659910928,False
34,0.0016369999999596985,0.0,0.0006644215659910928,False
35,0.0013370000000350046,0.0,0.0006644215659910928,False
36,0.005441000000018903,0.0,0.0006644215659910928,False
37,0.0032169999999496213,0.0,0.0006644215659910928,False
38,0.0022609999999758656,0.0,0.0006644215659910928,False
39,0.0009509999999863794,0.0,0.0006644215659910928,False
40,0.0008889999999155407,0.0,0.0006644215659910928,False
41,0.007202000000006592,0.0,0.0006644215659910928,False
42,0.002304999999978463,0.0,0.0006644215659910928,False
43,0.0010559999999486536,0.0,0.0006644215659910928,False
44,0.002590000000054715,0.0,0.0006644215659910928,False
45,0.0014919999999847278,0.0,0.0006644215659910928,False
46,0.0064469999999801075,0.0,0.0006644215659910928,False
47,0.0021560000000135915,0.0,0.0006644215659910928,False
48,0.0007339999999658176,0.0,0.0006644215659910928,False
49,0.0008840000000418513,0.0,0.0006644215659910928,False
50,0.0008350000000518776,0.0,0.0006644215659910928,False
51,0.0014319999999088395,0.0,0.0006644215659910928,False
52,0.0005629999999428037,0.0,0.0006644215659910928,False
53,0.0008890000000292275,0.0,0.0006644215659910928,False
54,0.004722000000015214,0.0,0.0006644215659910928,False
55,0.0010089999999536303,0.0,0.0006644215659910928,False
56,0.0013290000000552027,0.0,0.0006644215659910928,False
57,0.0027830000000221844,0.0,0.0006644215659910928,False
58,0.0005169999999452557,0.0,0.0006644215659910928,False
59,0.006705000000010841,0.0,0.0006644215659910928,False
60,0.0011559999999235515,0.0,0.0006644215659910928,False
61,0.0020939999999427528,0.0,0.0006644215659910928,False
62,0.000509999999962929,0.0,0.0006644215659910928,False
63,0.0007299999999759166,0.0,0.0006644215659910928,False
64,0.0008840000000418513,0.0,0.0006644215659910928,False
65,0.000849000000016531,0.0,0.0006644215659910928,False
66,0.0009269999999332867,0.0,0.0006644215659910928,False
67,0.0007229999999935899,0.0,0.0006644215659910928,False
68,0.000990999999999076,0.0,0.0006644215659910928,False
69,0.00040999999998803105,0.0,0.0006644215659910928,False
70,0.0014820000000099753,0.0,0.0006644215659910928,False
71,0.0007259999999860156,0.0,0.0006644215659910928,False
72,0.001316999999971813,0.0,0.0006644215659910928,False
73,0.0019139999999424617,0.0,0.0006644215659910928,False
74,0.0018999999999778083,0.0,0.0006644215659910928,False
75,0.002119999999990796,0.0,0.0006644215659910928,False
76,0.0014990000000807413,0.0,0.0006644215659910928,False
77,0.001100000000064938,0.0,0.0006644215659910928,False
78,0.00046999999995023245,0.0,0.0006644215659910928,False
79,0.0056110000000444415,0.0,0.0006644215659910928,False
80,0.0005670000000463915,0.0,0.0006644215659910928,False
81,0.000941000000011627,0.0,0.0006644215659910928,False
82,0.0006819999999834181,0.0,0.0006644215659910928,False
83,0.00044799999989209027,0.0,0.0006644215659910928,False
84,0.002725999999938722,0.0,0.0006644215659910928,False
85,0.0013790000000426517,0.0,0.0006644215659910928,False
86,0.00041699999997035775,0.0,0.0006644215659910928,False
87,0.00044200000002092565,0.0,0.0006644215659910928,False
88,0.0007889999999406427,0.0,0.0006644215659910928,False
89,0.0007849999999507418,0.0,0.0006644215659910928,False
90,0.0033700000000180808,0.0,0.0006644215659910928,False
91,0.0010089999999536303,0.0,0.0006644215659910928,False
92,0.0011739999999917927,0.0,0.0006644215659910928,False
93,0.0009290000000419241,0.0,0.0006644215659910928,False
94,0.0005310000000235959,0.0,0.0006644215659910928,False
95,0.0016489999999294014,0.0,0.0006644215659910928,False
96,0.000983000000019274,0.0,0.0006644215659910928,False
97,0.0007830000000694781,0.0,0.0006644215659910928,False
98,0.0005370000000084474,0.0,0.0006644215659910928,False
99,0.001606000000037966,0.0,0.0006644215659910928,False
100,0.0002849999999625652,0.0,0.0006644215659910928,False
101,0.0007790000000795771,0.0,0.0006644215659910928,False
102,0.0019969999999602805,0.0,0.0006644215659910928,False
103,0.0009900000000016007,0.0,0.0006644215659910928,False
104,0.0016779999999698703,0.0,0.0006644215659910928,False
105,0.0020669999998972344,0.0,0.0006644215659910928,False
106,0.00027899999997771374,0.0,0.0006644215659910928,False
107,0.0009400000000141517,0.0,0.0006644215659910928,False
108,0.000835999999935666,0.0,0.0006644215659910928,False
109,0.0008690000000797227,0.0,0.0006644215659910928,False
110,0.00043099999993501115,0.0,0.0006644215659910928,False
111,0.0024989999999434076,0.0,0.0006644215659910928,False
112,0.0025439999999434804,0.0,0.0006644215659910928,False
113,0.0017960000000130094,0.0,0.0006644215659910928,False
114,0.00068999999996322,0.0,0.0006644215659910928,False
115,0.00047900000004119647,0.0,0.0006644215659910928,False
116,0.0008340000000544023,0.0,0.0006644215659910928,False
117,0.00027699999998276326,0.0,0.0006644215659910928,False
118,0.0005290000000286454,0.0,0.0006644215659910928,False
119,0.00027499999998781277,0.0,0.0006644215659910928,False
120,0.0008890000000292275,0.0,0.0006644215659910928,False
121,0.0006020000000717118,0.0,0.0006644215659910928,False
122,0.00027600000009897485,0.0,0.0006644215659910928,False
123,0.0005289999999149586,0.0,0.0006644215659910928,False
124,0.0004809999999224601,0.0,0.0006644215659910928,False
125,0.001079000000004271,0.0,0.0006644215659910928,False
126,0.0007960000000366563,0.0,0.0006644215659910928,False
127,0.0015909999999621505,0.0,0.0006644215659910928,False
128,0.00068999999996322,0.0,0.0006644215659910928,False
129,0.0015109999999367574,0.0,0.0006644215659910928,False
130,0.0005350000000134969,0.0,0.0006644215659910928,False
131,0.00028500000007625204,0.0,0.0006644215659910928,False
132,0.0008840000000418513,0.0,0.0006644215659910928,False
133,0.0012819999999464926,0.0,0.0006644215659910928,False
134,0.00227899999993042,0.0,0.0006644215659910928,False
135,0.0013099999999894862,0.0,0.0006644215659910928,False
136,0.0007379999999557185,0.0,0.0006644215659910928,False
137,0.0005400000000008731,0.0,0.0006644215659910928,False
138,0.0007739999999785141,0.0,0.0006644215659910928,False
139,0.0013210000000754007,0.0,0.0006644215659910928,False
140,0.0021459999999251522,0.0,0.0006644215659910928,False
141,0.0015449999999646025,0.0,0.0006644215659910928,False
142,0.002016000000025997,0.0,0.0006644215659910928,False
143,0.0021740000000818327,0.0,0.0006644215659910928,False
144,0.000887000000034277,0.0,0.0006644215659910928,False
145,0.0006759999999985666,0.0,0.0006644215659910928,False
146,0.001044999999976426,0.0,0.0006644215659910928,False
147,0.0015439999999671272,0.0,0.0006644215659910928,False
