episode,length,time,reward,delta
0,71.0,0.004097000000001572,29.0,100.0
1,500.0,0.02797000000009575,-2877.0,-0.10523437499999999
2,500.0,0.02823800000032861,-2679.0,-0.0015652313635587944
3,323.0,0.018074999999953434,-1708.0,50.0
4,170.0,0.009716999999909604,-565.0,25.0
5,151.0,0.007950999999593478,-150.0,12.5
6,272.0,0.014629999999669963,-865.0,6.25
7,28.0,0.0015189999999165593,-27.0,3.125
8,56.0,0.00308900000027279,44.0,1.5625
9,37.0,0.002025999999659689,63.0,0.78125
10,79.0,0.004297999999835156,-78.0,0.390625
11,132.0,0.00715200000013283,-230.0,0.1953125
12,227.0,0.012079000000085216,-820.0,0.09765625
13,128.0,0.006754999999884603,-325.0,0.048828125
14,23.0,0.0012869999995928083,-22.0,0.0244140625
15,27.0,0.0014479999999821302,73.0,0.01220703125
16,79.0,0.0043530000002647284,-573.0,0.006103515625
17,38.0,0.0020449999997254054,62.0,0.0030517578125
18,53.0,0.002848000000085449,-349.0,0.00152587890625
19,60.0,0.0032179999998334097,-158.0,0.000762939453125
20,47.0,0.0026389999998173153,-46.0,0.0003814697265625
21,43.0,0.0024020000000746222,-42.0,0.00019073486328125
22,29.0,0.0015859999998610874,-28.0,9.5367431640625e-05
23,36.0,0.001946999999745458,-35.0,4.76837158203125e-05
24,65.0,0.0036239999999452266,-361.0,2.384185791015625e-05
25,26.0,0.0014249999999265128,-124.0,1.1920928955078125e-05
26,95.0,0.005012999999962631,-787.0,5.9604644775390625e-06
27,37.0,0.0020970000000488653,-36.0,2.9802322387695312e-06
28,86.0,0.004550000000108412,-481.0,1.4901161193847656e-06
29,140.0,0.007857999999941967,-931.0,7.450580596923828e-07
30,30.0,0.0016120000000228174,70.0,3.725290298461914e-07
31,16.0,0.000897999999779131,84.0,1.862645149230957e-07
32,56.0,0.003054999999676511,-253.0,9.313225746154785e-08
33,19.0,0.0010440000000926375,81.0,4.6566128730773926e-08
34,31.0,0.0016749999999774445,-129.0,2.3283064365386963e-08
35,100.0,0.005424999999831925,-693.0,1.1641532182693481e-08
36,39.0,0.002175000000079308,-137.0,5.820766091346741e-09
37,29.0,0.002038000000084139,-127.0,2.9103830456733704e-09
38,48.0,0.0028419999998732237,-47.0,1.4551915228366852e-09
39,30.0,0.0018180000001848384,-227.0,7.275957614183426e-10
