steps,time,reward,delta,converged
1,0.00852199999997083,0.0,0,False
2,0.0034490000000459986,0.0,0,False
3,0.01317000000005919,0.0,0,False
4,0.013533999999935986,0.0,0,False
5,0.003654999999980646,0.0,0,False
6,0.005386999999927866,0.0,0,False
7,0.00275099999998929,0.0,0,False
8,0.019038000000023203,0.0,0,False
9,0.00429800000006253,0.0,0,False
10,0.015325000000075306,0.0,0,False
11,0.005210000000033688,0.0,0,False
12,0.0186989999999696,0.0,0,False
13,0.010722000000100707,0.0,0,False
14,0.0030699999999797,0.0,0,False
15,0.006492000000093867,0.0,0,False
16,0.002740000000017062,0.0,0,False
17,0.009435000000053151,0.0,0,False
18,0.0018340000000307555,0.0,0,False
19,0.01262999999994463,0.0,0,False
20,0.00431900000000951,0.0,0,False
21,0.008404000000041378,0.0,0,False
22,0.01035100000001421,0.0,0,False
23,0.017870000000016262,0.0,0,False
24,0.017737000000010994,0.0,0,False
25,0.00735599999995884,0.0,0,False
26,0.008536000000049171,0.0,0,False
27,0.002560000000016771,0.0,0,False
28,0.02775799999994888,0.0,0,False
29,0.025906999999961045,0.0,0,False
30,0.003025000000093314,0.0,0,False
31,0.0011879999999564461,0.0,0,False
32,0.013325000000008913,0.0,0,False
33,0.003495999999927335,0.0,0,False
34,0.0185390000000325,0.0,0,False
35,0.005651000000057138,0.0,0,False
36,0.013534999999933461,0.0,0,False
37,0.014137000000005173,0.0,0,False
38,0.00227200000006178,0.0,0,False
39,0.013788999999974294,0.0,0,False
40,0.02710300000001098,0.0,0,False
41,0.010626999999999498,0.0,0,False
42,0.011662000000001171,0.0,0,False
43,0.011949000000072374,0.0,0,False
44,0.004811000000017884,0.0,0,False
45,0.013863000000014836,0.0,0,False
46,0.006463999999937187,0.0,0,False
47,0.002330000000029031,0.0,0,False
48,0.00920100000007551,0.0,0,False
49,0.0053850000000466025,0.0,0,False
50,0.0028879999999844586,0.0,0,False
51,0.0024270000000115033,0.0,0,False
52,0.017817000000036387,0.0,0,False
53,0.007814000000053056,0.0,0,False
54,0.015316999999981817,0.0,0,False
55,0.009370000000103573,0.0,0,False
56,0.005812999999989188,0.0,0,False
57,0.0034769999999753054,0.0,0,False
58,0.002621999999973923,0.0,0,False
59,0.009245999999961896,0.0,0,False
60,0.00814500000001317,0.0,0,False
61,0.0288349999999582,0.0,0,False
62,0.002587999999946078,0.0,0,False
63,0.01763400000004367,0.0,0,False
64,0.020692000000053667,0.0,0,False
65,0.002764999999953943,0.0,0,False
66,0.004931999999939762,0.0,0,False
67,0.02709900000002108,0.0,0,False
68,0.011199999999917054,0.0,0,False
69,0.0062300000000732325,0.0,0,False
70,0.0205550000000585,0.0,0,False
71,0.002468000000021675,0.0,0,False
72,0.027474000000097476,0.0,0,False
73,0.015968000000043503,0.0,0,False
74,0.003202999999984968,0.0,0,False
75,0.004711000000042986,0.0,0,False
76,0.013516999999978907,0.0,0,False
77,0.014635999999995875,0.0,0,False
78,0.014720000000011169,0.0,0,False
79,0.003086000000052991,0.0,0,False
80,0.007465000000024702,0.0,0,False
81,0.0025150000000166983,0.0,0,False
82,0.01331300000003921,0.0,0,False
83,0.004435000000057698,0.0,0,False
84,0.015619999999898937,0.0,0,False
85,0.00788399999999001,0.0,0,False
86,0.019435999999927844,0.0,0,False
87,0.017073999999979605,0.0,0,False
88,0.00446199999998953,0.0,0,False
89,0.02024400000004789,0.0,0,False
90,0.015617000000020198,0.0,0,False
91,0.011366999999950167,0.0,0,False
92,0.0131579999999758,0.0,0,False
93,0.005628000000001521,0.0,0,False
94,0.01769200000001092,0.0,0,False
95,0.0076759999999467254,0.0,0,False
96,0.00976900000000569,0.0,0,False
97,0.020353000000000065,0.0,0,False
98,0.014904999999998836,0.0,0,False
99,0.0048199999999951615,0.0,0,False
100,0.02113299999996343,0.0,0,False
101,0.013492000000042026,0.0,0,False
102,0.02550799999994524,0.0,0,False
103,0.02750700000001416,0.0,0,False
104,0.010539999999991778,0.0,0,False
105,0.02109100000006947,0.0,0,False
106,0.004112000000077387,0.0,0,False
107,0.006365000000073451,0.0,0,False
108,0.017114999999989777,0.0,0,False
109,0.01008600000000115,0.0,0,False
110,0.014300999999932174,0.0,0,False
111,0.016343000000006214,0.0,0,False
112,0.008628000000044267,0.0,0,False
113,0.0038210000000162836,0.0,0,False
114,0.021022000000016305,0.0,0,False
115,0.010187999999970998,0.0,0,False
116,0.00667800000007901,0.0,0,False
117,0.012796999999977743,0.0,0,False
118,0.007367000000044754,0.0,0,False
119,0.007328000000029533,0.0,0,False
120,0.018929999999954816,0.0,0,False
121,0.0060409999999819775,0.0,0,False
122,0.003329000000007909,0.0,0,False
123,0.004331000000092899,0.0,0,False
124,0.01110900000003312,0.0,0,False
125,0.006168999999999869,0.0,0,False
126,0.03159400000004098,0.0,0,False
