episode,length,time,reward,delta
0,114.0,0.007177999999981921,0.0,-0.00032386531765913
1,18.0,0.0011759999999867432,0.0,-0.0003159371407093722
2,16.0,0.002643000000006168,0.0,-0.0002843434266384349
3,43.0,0.003973999999999478,0.0,-0.0004599867954123417
4,57.0,0.0037169999999946413,0.0,-0.00012367608661696563
5,19.0,0.0011179999999910706,0.0,-3.434269082549298e-05
6,35.0,0.002219000000025062,0.0,0.0006263771009631996
7,62.0,0.005676999999991494,0.0,-0.00025759397265274694
8,51.0,0.003721000000012964,0.0,-0.0001851784863786055
9,27.0,0.0019759999999848787,0.0,-0.0002336844406922923
10,10.0,0.0006699999999852935,0.0,-4.763890110504867e-05
11,63.0,0.0041099999999971715,0.0,0.00035500591107274864
12,13.0,0.0016669999999976426,0.0,-0.00022197082169680006
13,52.0,0.004203999999987218,0.0,-5.459041130473352e-06
14,69.0,0.004533999999978278,0.0,-4.913137017425995e-06
15,51.0,0.0037079999999889424,0.0,-0.0003689435156019207
16,18.0,0.0014830000000074506,0.0,-0.0002508794733274102
17,28.0,0.0026860000000112905,0.0,-3.355219121115808e-07
18,58.0,0.004007999999998901,0.0,-3.019697209004444e-07
19,11.0,0.0007349999999917145,0.0,-0.00022219315589347714
20,55.0,0.003476000000006252,0.0,0.00051352457387912
21,63.0,0.004887999999994008,0.0,-0.0001768163075278155
22,19.0,0.0018189999999833617,0.0,-0.0002248314482387922
23,10.0,0.001004999999992151,0.0,1.572502954742469e-05
24,52.0,0.0033780000000263044,0.0,0.0002845605170726835
25,68.0,0.004328999999984262,0.0,-0.0003104453089183926
26,28.0,0.0020180000000209475,0.0,1.4152526592682243e-05
27,51.0,0.005771000000009963,0.0,-0.00038694680346044693
28,10.0,0.001029000000016822,0.0,-0.0002257915259946692
29,19.0,0.0014630000000011023,0.0,5.553212310049037e-06
30,50.0,0.0037169999999946413,0.0,-6.217035843013091e-05
31,7.0,0.0004930000000058499,0.0,0.00012373234252587435
32,35.0,0.0022900000000163345,0.0,-0.000246622161512785
33,40.0,0.005266000000005988,0.0,-0.00018303684325606884
34,62.0,0.00443400000000338,0.0,0.00016603531523905185
35,19.0,0.0014840000000049258,0.0,-0.00022912751776802087
36,25.0,0.001633000000026641,0.0,-0.00022195994536150656
37,7.0,0.0005639999999971224,0.0,-0.00016313859739057338
38,20.0,0.002181000000007316,0.0,-0.00021602621158112786
39,30.0,0.006885000000011132,0.0,-0.00020621476599121878
40,82.0,0.00834900000000971,0.0,-0.0003319040250274191
41,8.0,0.0007699999999886131,0.0,0.000247267441530919
42,40.0,0.005262999999985141,0.0,0.0002225406973778271
43,21.0,0.0028229999999780375,0.0,-6.259641244985177e-05
44,93.0,0.005854999999996835,0.0,4.9978910790441766e-06
45,20.0,0.002674000000013166,0.0,-0.0002794007780265533
46,12.0,0.0012059999999962656,0.0,-0.00021620135801225695
47,47.0,0.004440999999985706,0.0,0.00022993930181384559
48,32.0,0.0021430000000179916,0.0,-0.00019976395082535594
49,21.0,0.0012189999999918655,0.0,-0.00013318912813390705
50,4.0,0.00028600000001688386,0.0,0.00020028662764004442
51,32.0,0.002859000000000833,1.0,1.000084553770353
52,42.0,0.004379999999997608,0.0,0.0007247113123449876
53,86.0,0.006500999999985879,0.0,-0.00023400704051644615
54,18.0,0.0010530000000130713,0.0,-0.0001198702153205163
55,98.0,0.010515999999995529,0.0,-0.00021060633646480156
56,17.0,0.0011030000000005202,0.0,0.00025610446536541515
57,29.0,0.0016559999999969932,0.0,-0.0002026531475028781
58,32.0,0.0018609999999910087,0.0,-0.0002455325905217653
59,8.0,0.0005460000000141463,0.0,0.0002675092751830633
60,13.0,0.0011240000000043437,0.0,-0.00039103886853686376
61,20.0,0.0018970000000138043,0.0,-3.818039028566128e-05
62,6.0,0.0010149999999953252,0.0,-1.4130922667473567e-05
63,58.0,0.00604300000000535,0.0,-9.393680514094239e-05
64,13.0,0.0008229999999969095,0.0,-0.0001823878327525903
65,68.0,0.004431000000010954,0.0,-0.00018261839890237815
66,13.0,0.0011169999999935953,0.0,-0.00017978755574282035
67,20.0,0.0027039999999942665,0.0,-0.00033800069911123416
68,5.0,0.00038200000000188084,0.0,-9.365807876683153e-05
69,20.0,0.0023620000000050823,0.0,-0.0001695349080103369
70,15.0,0.0010120000000028995,0.0,0.00025063809362881306
71,15.0,0.0010939999999948213,0.0,-1.1989940204722464e-05
72,9.0,0.0005690000000129203,0.0,-0.00022600300786269206
73,12.0,0.0007269999999834909,0.0,-0.00016374603807557588
74,16.0,0.001004999999992151,0.0,-8.420638121562545e-05
75,27.0,0.001959999999996853,0.0,-5.806832274143155e-05
76,40.0,0.004226999999985992,0.0,-0.00017736329853806812
77,33.0,0.002856999999977461,0.0,-5.226149046728837e-05
78,10.0,0.0010620000000187702,0.0,-0.0001437197831455824
79,8.0,0.0005429999999932988,0.0,9.755063527766073e-05
80,72.0,0.004567999999977701,0.0,-0.00015062092723756946
81,68.0,0.007761999999985392,0.0,-6.764871694485907e-05
82,70.0,0.004711999999983618,0.0,-0.00030420062920011076
83,6.0,0.0004910000000108994,0.0,-2.918881812516037e-05
84,35.0,0.004690000000010741,0.0,1.9536099987627672e-05
85,29.0,0.002889999999979409,0.0,9.65011400366795e-05
86,30.0,0.003581999999994423,0.0,-0.00016276023291023403
87,38.0,0.002577000000002272,0.0,-0.00026413663437223583
88,15.0,0.0009950000000173986,0.0,-0.00015505234096018378
89,5.0,0.0006809999999859428,0.0,-1.2832438669024989e-05
90,21.0,0.0032800000000179352,0.0,2.726302659125776e-05
91,27.0,0.00212999999999397,0.0,0.0004601456869955609
92,6.0,0.000798000000003185,0.0,-1.154919480212248e-05
93,16.0,0.0025980000000060954,0.0,-1.0394275321910177e-05
94,6.0,0.0005639999999971224,0.0,-9.354847789719116e-06
95,12.0,0.0007339999999942393,0.0,-0.00014718077486663674
96,5.0,0.0003439999999841348,0.0,-0.00010629706084318389
97,26.0,0.0016860000000065156,0.0,-9.566735475886548e-05
98,36.0,0.0032199999999988904,0.0,-1.3197765215794974e-05
