episode,length,time,reward,delta
0,500.0,0.030961999999817635,-1689.0,-0.6562500429306928
1,316.0,0.019528000000036627,-414.0,99.99938959413686
2,456.0,0.024798999999802618,-752.0,89.99945063472317
3,500.0,0.026853999999957523,-897.0,-0.001997298006351844
4,441.0,0.025372000000061234,-638.0,80.99950557125086
5,318.0,0.018172000000049593,-317.0,72.89955501412577
6,500.0,0.02817100000015671,-897.0,-0.4784826888013043
7,301.0,0.016232000000172775,-498.0,65.6095995127132
8,400.0,0.021671000000196727,-597.0,59.048639561441874
9,196.0,0.010414000000082524,-294.0,53.143775605297684
10,500.0,0.027719999999817446,-600.0,-0.0014568435190653872
11,166.0,0.009117999999944004,-165.0,47.82939804476791
12,252.0,0.013743999999860534,-251.0,43.04645824029112
13,276.0,0.015051999999968757,-176.0,38.74181241626201
14,328.0,0.01785399999994297,-228.0,34.867631174635804
15,291.0,0.01576199999999517,-191.0,31.380868057172222
16,414.0,0.022344999999859283,-512.0,28.242781251455
17,285.0,0.016198000000031243,-185.0,25.418503126309503
18,358.0,0.020375999999941996,-258.0,22.876652813678547
19,312.0,0.017794999999978245,-509.0,20.588987532310696
20,500.0,0.028589000000010856,-600.0,-0.34889085441957635
21,500.0,0.028497999999899548,-798.0,-0.03092596336331388
22,77.0,0.004154000000198721,23.0,18.53008877907962
23,400.0,0.021925000000010186,-597.0,16.677079901171652
24,500.0,0.026851000000078784,-600.0,-4.5605963450157105e-11
25,53.0,0.0028999999999541615,-52.0,15.009371911054487
26,342.0,0.018297999999958847,-242.0,13.508434719949037
27,200.0,0.011325999999826308,-100.0,12.15759124795413
28,500.0,0.02793199999996432,-897.0,-2.9540557160423475e-05
29,87.0,0.004613000000063039,13.0,10.941832123158719
30,251.0,0.013578999999936059,-349.0,9.84764891084285
31,307.0,0.017296999999871332,-207.0,8.862884019758567
32,333.0,0.019131000000015774,-233.0,7.976595617782706
33,500.0,0.031023999999888474,-996.0,-3.4814359950452456e-08
34,56.0,0.003267000000050757,44.0,7.1789360560044315
35,241.0,0.013963999999987209,-141.0,6.461042450403994
36,500.0,0.026926999999886903,-897.0,-3.6462732752151616e-05
37,117.0,0.006558999999924708,-17.0,5.814938205363589
38,119.0,0.006503000000066095,-19.0,5.233444384827237
39,451.0,0.0245070000000851,-351.0,4.7100999463445135
40,359.0,0.02018499999985579,-259.0,4.239089951710056
41,202.0,0.01110900000003312,-102.0,3.815180956539052
42,459.0,0.02602799999999661,-359.0,3.43366286088515
43,171.0,0.009755000000041036,-71.0,3.090296574796639
44,406.0,0.023322000000007392,-306.0,2.7812669173169695
45,207.0,0.011768000000074608,-107.0,2.5031402255852697
