episode,length,time,reward,delta
0,500.0,0.027300999999852138,-3075.0,-1.0003122198746088
1,103.0,0.005832999999938693,-102.0,100.00020754840116
2,500.0,0.027000000000043656,-1392.0,-0.9498191161713186
3,500.0,0.02684399999998277,-2085.0,-0.9999269581881741
4,161.0,0.008964000000105443,-457.0,90.00018679356106
5,309.0,0.01714199999992161,-902.0,81.00016811420494
6,240.0,0.01319100000000617,-932.0,72.90015130278445
7,341.0,0.018387000000075204,-1033.0,65.610136172506
8,59.0,0.0031930000000102154,41.0,59.0491225552554
9,233.0,0.012638000000151806,-727.0,53.14421029972986
10,143.0,0.00759499999981017,-637.0,47.82978926975687
11,108.0,0.006689999999935026,-305.0,43.046810342781185
12,41.0,0.0025410000000647415,59.0,38.74212930850307
13,61.0,0.0035279999999602296,39.0,34.86791637765276
14,109.0,0.006378000000040629,-306.0,31.381124739887483
15,283.0,0.01612299999987954,-1371.0,28.243012265898727
16,431.0,0.025405000000091604,-1618.0,25.41871103930886
17,90.0,0.005130000000008295,-386.0,22.876839935377973
18,146.0,0.008143999999902007,-343.0,20.589155941840176
19,75.0,0.004175000000032014,-74.0,18.53024034765616
20,95.0,0.005338000000165266,-193.0,16.67721631289055
21,61.0,0.0034900000000561704,-60.0,15.009494681601495
22,102.0,0.005430000000160362,-299.0,13.508545213441352
23,96.0,0.0051499999999577994,-95.0,12.15769069209722
24,171.0,0.010796000000027561,-764.0,10.941921622887492
25,30.0,0.00179800000000796,70.0,9.847729460598742
26,82.0,0.004723999999896478,-279.0,8.862956514538865
27,148.0,0.008062999999992826,-642.0,7.976660863084973
28,18.0,0.0010589999999410793,82.0,7.178994776776477
29,124.0,0.006846999999879699,-420.0,6.4610952990988295
30,43.0,0.002973999999994703,57.0,5.814985769188951
31,58.0,0.0037990000000718283,42.0,5.233487192270061
32,33.0,0.0020309999999881256,67.0,4.7101384730430595
33,32.0,0.001964999999927386,-31.0,4.239124625738754
34,61.0,0.003608999999869411,-60.0,3.8152121631648725
35,87.0,0.005087000000003172,-383.0,3.4336909468483867
36,44.0,0.0027529999999842403,56.0,3.090321852163555
37,30.0,0.001803000000109023,-29.0,2.7812896669472025
38,58.0,0.0033320000000003347,-57.0,2.5031607002524794
39,83.0,0.004895999999916967,-181.0,2.25284463022723
40,77.0,0.004368999999996959,-76.0,2.0275601672045127
41,30.0,0.001767999999856329,70.0,1.8248041504840558
42,35.0,0.0020879999999579013,-133.0,1.642323735435653
43,106.0,0.0061670000000049185,-501.0,1.4780913618920835
44,71.0,0.004081999999925756,-70.0,1.3302822257028737
45,94.0,0.005349000000023807,-291.0,1.197254003132585
46,53.0,0.0030480000000352447,-151.0,1.0775286028193278
47,27.0,0.0015659999999115826,73.0,0.9697757425373936
48,39.0,0.002424999999902866,61.0,0.8727981682836514
49,46.0,0.0026780000000599102,-45.0,0.7855183514552806
50,14.0,0.0008640000000923465,86.0,0.7069665163097483
51,47.0,0.0027550000002065644,-145.0,0.6362698646787806
52,22.0,0.0012859999999363936,-21.0,0.5726428782108997
53,63.0,0.0036599999998543353,-161.0,0.5153785903898154
54,99.0,0.005890000000135842,-296.0,0.46384073135082815
55,25.0,0.0015189999999165593,-24.0,0.41745665821574107
56,32.0,0.001890000000003056,68.0,0.3757109923941613
57,29.0,0.0017189999998663552,-28.0,0.3381398931547466
58,30.0,0.0017430000000331347,70.0,0.3043259038392705
59,83.0,0.005107999999836466,-280.0,0.2738933134553463
60,47.0,0.002821999999923719,-244.0,0.2465039821098145
61,38.0,0.0023620000001756125,62.0,0.22185358389883447
62,25.0,0.0015479999999570282,-24.0,0.19966822550895813
63,12.0,0.0007410000000618311,88.0,0.17970140295805948
64,31.0,0.0020039999999426072,-30.0,0.1617312626622578
65,43.0,0.0028919999999743595,-141.0,0.14555813639603343
66,23.0,0.0018379999999069696,77.0,0.1310023227564301
67,36.0,0.002752000000100452,64.0,0.11790209048078282
68,20.0,0.0012480000000323344,80.0,0.10611188143271022
69,45.0,0.00268499999992855,-44.0,0.09550069328943778
70,32.0,0.0020839999999680003,68.0,0.08595062396049968
71,21.0,0.0012349999999514694,79.0,0.07735556156444545
72,58.0,0.003306999999949767,-156.0,0.06962000540799806
73,19.0,0.0011669999998957792,81.0,0.06265800486720252
74,37.0,0.002279000000044107,-234.0,0.05639220438048653
75,40.0,0.0023370000001250446,-138.0,0.050752983942430774
76,32.0,0.0019210000000384753,68.0,0.045677685548184854
77,29.0,0.0017340000001695444,-28.0,0.04110991699336353
78,24.0,0.001400999999987107,76.0,0.036998925294028595
79,66.0,0.003907000000026528,-362.0,0.03329903276463142
80,18.0,0.001111999999920954,82.0,0.029969129488165436
81,27.0,0.0016489999998157145,-26.0,0.026972216539348892
82,14.0,0.0009059999999863066,-13.0,0.024274994885416845
83,29.0,0.0017010000001391745,71.0,0.021847495396869476
84,19.0,0.001121000000011918,81.0,0.019662745857175423
85,15.0,0.0010190000000420696,-14.0,0.017696471271463565
86,20.0,0.0012139999998908024,80.0,0.015926824144315788
87,17.0,0.001006999999844993,-16.0,0.014334141729889893
88,35.0,0.002043999999841617,-34.0,0.01290072755689664
89,31.0,0.0017880000000332075,69.0,0.011610654801202713
90,16.0,0.0009959999999864522,84.0,0.010449589321083863
91,33.0,0.001887000000124317,-230.0,0.009404630388971214
92,23.0,0.001510000000052969,77.0,0.008464167350069829
93,18.0,0.0010619999998198182,-17.0,0.00761775061506853
94,15.0,0.0008950000001277658,-14.0,0.006855975553563098
95,16.0,0.001033000000006723,84.0,0.006170377998202525
96,21.0,0.001235000000178843,-20.0,0.005553340198389378
97,28.0,0.0016399999999521242,-27.0,0.0049980061785532826
98,56.0,0.0032919999998739513,-550.0,0.004498205560693691
99,29.0,0.0017610000002150628,-28.0,0.004048385004622901
100,14.0,0.0008809999999357387,86.0,0.003643546504164874
101,17.0,0.0010520000000724394,83.0,0.0032791918537498077
102,16.0,0.0012019999999210995,84.0,0.0029512726683691426
103,18.0,0.0010629999999309803,82.0,0.0026561454015308072
104,16.0,0.000954000000092492,84.0,0.0023905308613763054
105,16.0,0.0010429999999814754,84.0,0.002151477775242938
106,12.0,0.000734999999849606,88.0,0.0019363299977186443
107,12.0,0.000734999999849606,88.0,0.0017426969979510432
108,12.0,0.0007339999999658176,88.0,0.0015684272981530967
109,24.0,0.0014309999999113643,76.0,0.0014115845683306816
110,12.0,0.0007330000000820291,88.0,0.0012704261115032978
111,37.0,0.002161999999998443,-234.0,0.0011433835003487047
112,36.0,0.0021010000000387663,-233.0,0.0010290451503180975
113,62.0,0.0040559999999914,-457.0,0.0009261406352862878
114,16.0,0.0009979999999814027,84.0,0.0008335265717533957
115,14.0,0.0008830000001580629,86.0,0.0007501739145823194
116,14.0,0.0008440000001428416,86.0,0.0006751565231297718
117,77.0,0.004529999999931533,-472.0,0.0006076408708111103
118,42.0,0.0024750000000040018,-140.0,0.0005468767837299993
119,12.0,0.0007599999999001739,88.0,0.0004921891053584204
120,12.0,0.0007700000001023,88.0,0.00044297019482542055
121,36.0,0.002287999999907697,-35.0,0.0003986731753400363
122,12.0,0.0007330000000820291,88.0,0.00035880585780034835
123,16.0,0.0009929999998803396,84.0,0.00032292527201605026
124,15.0,0.0009100000002035813,85.0,0.00029063274482155066
125,35.0,0.002003000000058819,-133.0,0.0002615694703393956
126,13.0,0.000835999999935666,87.0,0.0002354125233097193
127,12.0,0.0008880000000317523,88.0,0.00021187127097732628
