step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.006134969325153374,0.00010955302366345311,0.0,0.0008124669683496564,0.006134969325153374,0.0
56,0.0,0.00010763104079216446,0.0,0.0008054369576523391,0.006134969325153374,0.0
57,0.0,0.00010577533319229955,0.0,0.0007985862529374603,0.006134969325153374,0.0
58,0.0,0.00010398253093480295,0.0,0.0007919073625729342,0.006134969325153374,0.0
59,0.0,0.00010224948875255624,0.0,0.0007853932257534365,0.006134969325153374,0.0
60,0.0,0.00010057326762546515,0.0,0.0007790371811741764,0.006134969325153374,0.0
61,0.0,9.895111814763508e-05,0.0,0.0007728329384431682,0.006134969325153374,0.0
62,0.0,9.738046547862498e-05,0.0,0.0007667745519536285,0.006134969325153374,0.0
63,0.0,9.585889570552147e-05,0.0,0.000760856396970262,0.006134969325153374,0.0
64,0.0,9.438414346389807e-05,0.0,0.0007550731477111845,0.006134969325153374,0.0
65,0.0,9.295408068414203e-05,0.0,0.0007494197572316926,0.006134969325153374,0.0
66,0.0,9.156670634557275e-05,0.0,0.0007438914389374565,0.006134969325153374,0.0
67,0.0,9.022013713460845e-05,0.0,0.0007384836495734799,0.006134969325153374,0.0
68,0.0,8.891259891526629e-05,0.0,0.0007331920735516426,0.006134969325153374,0.0
69,0.0,8.764241893076249e-05,0.0,0.0007280126084941343,0.006134969325153374,0.0
70,0.0,8.640801866413204e-05,0.0,0.0007229413518828961,0.006134969325153374,0.0
71,0.0,8.520790729379687e-05,0.0,0.0007179745887164586,0.006134969325153374,0.0
72,0.0,8.404067568703253e-05,0.0,0.0007131087800856012,0.006134969325153374,0.0
73,0.0,8.2904990880451e-05,0.0,0.000708340552588089,0.006134969325153374,0.0
74,0.0,8.179959100204499e-05,0.0,0.0007036666885106444,0.006134969325153374,0.0
75,0.0,8.072328059412334e-05,0.0,0.0006990841167133023,0.006134969325153374,0.0
76,0.0,7.967492630069317e-05,0.0,0.0006945899041575452,0.006134969325153374,0.0
77,0.0,7.865345288658172e-05,0.0,0.0006901812480251785,0.006134969325153374,0.0
78,0.0,7.765783955890347e-05,0.0,0.0006858554683798903,0.006134969325153374,0.0
