step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0018587360594795538,0.00011617100371747211,0.0,0.0004499283627099694,0.0018587360594795538,0.0
16,0.0,0.00010933741526350316,0.0,0.00043734966105401265,0.0018587360594795538,0.0
17,0.0,0.00010326311441553076,0.0,0.000425764727965475,0.0018587360594795538,0.0
18,0.00684931506849315,0.00045831848041961597,0.0,0.0015623355641627688,0.00684931506849315,0.0
19,0.0,0.00043540255639863516,0.0,0.0015260489658580352,0.00684931506849315,0.0
20,0.0,0.00041466910133203347,0.0,0.0014921549918012805,0.00684931506849315,0.0
21,0.0,0.0003958205058169411,0.0,0.0014604045430219757,0.00684931506849315,0.0
22,0.0,0.00037861091860750883,0.0,0.0014305829369671225,0.00684931506849315,0.0
23,0.0037593984962406013,0.0005194770676755544,0.0,0.0015548920049268961,0.00684931506849315,0.0
24,0.0,0.0004986979849685322,0.0,0.0015268739528139334,0.00684931506849315,0.0
25,0.0,0.00047951729323897325,0.0,0.0015002914588946347,0.00684931506849315,0.0
26,0.0,0.0004617573934893816,0.0,0.0014750286457720079,0.00684931506849315,0.0
27,0.0,0.000445266058007618,0.0,0.0014509819526328045,0.00684931506849315,0.0
28,0.0,0.00042991205600735534,0.0,0.001428058566348508,0.00684931506849315,0.0
29,0.0,0.00041558165414044346,0.0,0.0014061750763695795,0.00684931506849315,0.0
30,0.0,0.0004021757943294614,0.0,0.0013852563201030934,0.00684931506849315,0.0
31,0.003472222222222222,0.0004981147452011103,0.0,0.0014643432324760635,0.00684931506849315,0.0
32,0.0,0.0004830203589828948,0.0,0.001444511397345263,0.00684931506849315,0.0
33,0.0,0.00046881387783633905,0.0,0.0014254481389307703,0.00684931506849315,0.0
34,0.0,0.00045541919561244365,0.0,0.001407106334997941,0.00684931506849315,0.0
35,0.0,0.0004427686624009869,0.0,0.00138944267081935,0.00684931506849315,0.0
36,0.0,0.0004308019417955548,0.0,0.001372417272427273,0.00684931506849315,0.0
37,0.0,0.00041946504859040866,0.0,0.0013559933786783944,0.00684931506849315,0.0
38,0.0,0.0004087095345239879,0.0,0.0013401370480960579,0.00684931506849315,0.0
39,0.0,0.0003984917961608882,0.0,0.0013248168967448443,0.00684931506849315,0.0
40,0.0,0.00038877248405940314,0.0,0.0013100038637207624,0.00684931506849315,0.0
41,0.0,0.00037951599634370304,0.0,0.0012956710011761984,0.00684931506849315,0.0
42,0.0,0.00037069004294036114,0.0,0.0012817932861236027,0.00684931506849315,0.0
43,0.0,0.0003622652692371711,0.0,0.001268347451565921,0.00684931506849315,0.0
44,0.0,0.0003542149299207895,0.0,0.0012553118347803404,0.00684931506849315,0.0
45,0.0,0.0003465146053572941,0.0,0.0012426662408335037,0.00684931506849315,0.0
46,0.0,0.00033914195417947935,0.0,0.0012303918196314107,0.00684931506849315,0.0
47,0.0,0.0003320764968007402,0.0,0.001218470955007145,0.00684931506849315,0.0
48,0.0,0.00032529942543745976,0.0,0.0012068871645263119,0.00684931506849315,0.0
49,0.0,0.00031879343692871055,0.0,0.0011956250088458824,0.00684931506849315,0.0
50,0.0,0.00031254258522422603,0.0,0.0011846700095990664,0.00684931506849315,0.0
51,0.0,0.0003065321508929909,0.0,0.0011740085748991533,0.00684931506849315,0.0
52,0.0,0.00030074852540444395,0.0,0.0011636279316607793,0.00684931506849315,0.0
53,0.0,0.0002951791082673246,0.0,0.001153516064029663,0.00684931506849315,0.0
54,0.0,0.0002898122153897369,0.0,0.001143661657293052,0.00684931506849315,0.0
55,0.0,0.0002846369972577773,0.0,0.0011340540467144151,0.00684931506849315,0.0
56,0.0,0.00027964336572693907,0.0,0.0011246831707984741,0.00684931506849315,0.0
57,0.0,0.0002748219283868195,0.0,0.0011155395285476668,0.00684931506849315,0.0
58,0.0,0.0002701639296006022,0.0,0.0011066141403195061,0.00684931506849315,0.0
59,0.0,0.00026566119744059213,0.0,0.0010978985119368782,0.00684931506849315,0.0
60,0.0,0.0002613060958432054,0.0,0.0010893846017408395,0.00684931506849315,0.0
61,0.0,0.00025709148139412143,0.0,0.0010810647903086146,0.00684931506849315,0.0
62,0.0,0.00025301066422913536,0.0,0.0010729318525887167,0.00684931506849315,0.0
