step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03125,0.015625,0.015625,0.015625,0.03125,0.0
2,0.010416666666666666,0.013888888888888888,0.010416666666666666,0.012991865926298408,0.03125,0.0
3,0.022727272727272728,0.016098484848484848,0.016571969696969696,0.011884375376904482,0.03125,0.0
4,0.0,0.012878787878787878,0.010416666666666666,0.012428052815547664,0.03125,0.0
5,0.011904761904761904,0.012716450216450216,0.011160714285714284,0.011351013827177209,0.03125,0.0
6,0.006756756756756757,0.011865065436494007,0.010416666666666666,0.01071392313939026,0.03125,0.0
7,0.00980392156862745,0.011607422453010687,0.010110294117647058,0.010045112729866903,0.03125,0.0
8,0.0,0.010317708847120612,0.00980392156862745,0.010148871439073451,0.03125,0.0
9,0.0,0.00928593796240855,0.008280339162692104,0.010113386809818575,0.03125,0.0
10,0.0,0.008441761784007773,0.006756756756756757,0.010005433087122992,0.03125,0.0
11,0.017543859649122806,0.009200269939434026,0.008280339162692104,0.00990429104796588,0.03125,0.0
12,0.0,0.008492556867169869,0.006756756756756757,0.009826469706507255,0.03125,0.0
13,0.01639344262295082,0.009056905849725651,0.008280339162692104,0.009685182823320888,0.03125,0.0
14,0.0196078431372549,0.009760301668894267,0.00980392156862745,0.009719874899624023,0.03125,0.0
15,0.0,0.009150282814588377,0.008280339162692104,0.009703250233785063,0.03125,0.0
16,0.01694915254237288,0.009609039857399231,0.00980392156862745,0.009590723533426533,0.03125,0.0
17,0.016129032258064516,0.009971261657436191,0.010110294117647058,0.00943940394107389,0.03125,0.0
18,0.0,0.00944645841230797,0.00980392156862745,0.009453585647492132,0.03125,0.0
19,0.023809523809523808,0.010164611682168763,0.010110294117647058,0.009731439039318335,0.03125,0.0
20,0.02564102564102564,0.010901583775447662,0.010416666666666666,0.010052556697661237,0.03125,0.0
21,0.007692307692307693,0.01075570758985039,0.010110294117647058,0.009844156354678479,0.03125,0.0
22,0.00847457627118644,0.010656527967299784,0.00980392156862745,0.009639006880396608,0.03125,0.0
23,0.0,0.010212505968662293,0.009139248919906945,0.009673353195761816,0.03125,0.0
24,0.017241379310344827,0.010493660902329593,0.00980392156862745,0.0095774717900586,0.03125,0.0
25,0.0,0.010090058559932301,0.009139248919906945,0.009605849180110532,0.03125,0.0
26,0.021739130434782608,0.010521505666408238,0.00980392156862745,0.0096796000021402,0.03125,0.0
