episode,length,time,reward,delta
0,8.0,0.0005240000000412692,0.0,9.44174231641494e-05
1,21.0,0.0011840000000233886,0.0,0.0007203834013222467
2,21.0,0.0011650000000145155,0.0,0.0006266444002591205
3,12.0,0.0006759999999985666,0.0,-0.0001449685062842665
4,24.0,0.001550000000008822,0.0,4.72087115820747e-05
5,31.0,0.0018980000000397013,1.0,1.0003257046232947
6,7.0,0.00044499999995650796,0.0,2.360435579103735e-05
7,17.0,0.0010700000000269938,0.0,9.664858954748447e-05
8,36.0,0.0019459999999753563,0.0,0.0004974806351584619
9,13.0,0.0007669999999961874,0.0,4.832429477374229e-05
10,72.0,0.0037679999999795655,0.0,-0.0001640539719152842
11,10.0,0.00057499999996935,0.0,-8.757017822829337e-06
12,25.0,0.0013839999999731845,0.0,0.0003687303458150543
13,16.0,0.0013659999999617867,0.0,2.7151300063752923e-05
14,25.0,0.0014649999999960528,0.0,-8.202698595764215e-05
15,29.0,0.0017200000000343607,0.0,-4.635819216788602e-06
16,27.0,0.0015369999999848005,0.0,0.0008924675444106567
17,14.0,0.000822000000027856,0.0,0.00014655821014902739
18,56.0,0.0036460000000033688,0.0,7.327910507451364e-05
19,17.0,0.0009890000000041255,0.0,3.663955253725682e-05
20,11.0,0.0006600000000389628,0.0,-0.0003891743662744317
21,18.0,0.0011159999999676984,0.0,-0.00033601745909181115
22,23.0,0.0016360000000190666,0.0,-0.00018701445614172535
23,12.0,0.0007590000000163855,0.0,0.0002655411318553658
24,33.0,0.0020069999999918764,0.0,0.00020301587995541644
25,20.0,0.0012120000000095388,0.0,-2.317909608394301e-06
26,30.0,0.001752000000010412,0.0,0.00027269281049534634
27,11.0,0.0006620000000339132,0.0,0.00013634640524767317
28,10.0,0.0006480000000124164,0.0,6.817320262383659e-05
29,37.0,0.0020499999999969987,0.0,-9.836985782730144e-05
30,19.0,0.0010780000000067957,0.0,0.0006068579715627306
31,12.0,0.0007600000000138607,0.0,-1.1038510384896128e-05
32,13.0,0.0008070000000088839,0.0,-4.468025717058497e-05
33,11.0,0.0006609999999795946,0.0,6.204724115730937e-05
34,24.0,0.0017270000000166874,0.0,0.00018239123623899837
35,32.0,0.0018890000000055807,0.0,-0.0001680087295459056
36,9.0,0.0005750000000261934,0.0,9.119561811949924e-05
37,39.0,0.002333000000021457,0.0,0.00016192684765209062
38,10.0,0.0006050000000072941,0.0,-2.2340128585292458e-05
39,13.0,0.0008070000000088839,0.0,-1.1170064292646256e-05
40,22.0,0.0012409999999931642,0.0,0.00014077120997203416
41,29.0,0.0016239999999925203,0.0,0.00036019170066112335
42,85.0,0.0052780000000325344,0.0,0.0004769600251991424
43,11.0,0.0007069999999771426,0.0,-5.585032146323101e-06
44,11.0,0.0007249999999885404,0.0,0.00020456308549000792
45,32.0,0.00191300000000183,0.0,7.282557688833289e-05
46,8.0,0.0004959999999982756,0.0,-5.296655374478499e-05
47,25.0,0.0014040000000363762,0.0,0.00023526228295316803
48,26.0,0.0014909999999872525,0.0,0.00029523615721803583
49,28.0,0.0015609999999810498,0.0,-4.246804990497955e-05
50,35.0,0.0019729999999640313,0.0,0.00023848001259957124
51,35.0,0.001951000000019576,0.0,0.00025241267427910557
52,49.0,0.003114000000039141,0.0,0.00021368532754487916
53,49.0,0.0029849999999669308,0.0,0.0003034289857813653
54,11.0,0.0006559999999922184,0.0,0.00028265910113295053
55,11.0,0.0007429999999999382,0.0,0.00023792271541685965
56,13.0,0.0007679999999936626,0.0,0.00013366325027022133
57,7.0,0.0004590000000348482,0.0,0.00022927887832276497
58,17.0,0.0009750000000394721,0.0,-0.00013795565134932895
59,22.0,0.0013299999999958345,0.0,6.785327915986958e-05
60,31.0,0.001699999999971169,0.0,0.0003883450265234278
61,18.0,0.0010159999999928004,0.0,0.0003090928672512586
62,4.0,0.0002640000000155851,0.0,0.0001545464336256293
63,4.0,0.00047899999998435305,0.0,0.0003910978739008692
64,42.0,0.0027069999999866923,0.0,0.0003245214218230342
65,16.0,0.0009080000000381006,0.0,0.0001971392039608104
66,13.0,0.0009369999999648826,0.0,9.856960198040526e-05
67,11.0,0.0006280000000060681,0.0,0.00023579461007106018
68,17.0,0.0009239999999977044,0.0,-1.566513899289813e-05
69,8.0,0.0005080000000248219,0.0,0.0003445773271731463
70,7.0,0.0004160000000297259,0.0,0.00016226556505538256
71,39.0,0.0020920000000046457,0.0,0.00018835838352583415
72,29.0,0.0015250000000150976,0.0,0.00035045178582639093
73,36.0,0.002036999999972977,0.0,0.00030630288405948734
74,16.0,0.0012990000000172586,0.0,0.0003419898535821005
75,34.0,0.0021459999999819956,0.0,0.0001752258929131954
76,25.0,0.0013999999999896318,0.0,-2.7182355678549654e-05
77,32.0,0.001695999999981268,0.0,-1.35911778392748e-05
78,7.0,0.0004200000000196269,0.0,0.00039849888696539
79,14.0,0.0008159999999861611,0.0,-7.832569496449065e-06
80,10.0,0.0005879999999933716,0.0,0.00028353441898291336
81,16.0,0.000918000000012853,0.0,-0.00019193578051253444
82,41.0,0.0021440000000438886,0.0,0.000199249443482695
83,32.0,0.0017740000000117107,0.0,-0.00013502193818193598
84,31.0,0.002166999999985819,0.0,0.00025812424804720516
85,17.0,0.0010379999999940992,0.0,0.00014176720949145663
86,22.0,0.001331999999990785,0.0,7.088360474572831e-05
87,50.0,0.0027759999999830143,0.0,0.0001709949267910502
88,8.0,0.0004749999999944521,0.0,3.54418023728641e-05
89,31.0,0.0016370000000165419,0.0,0.00022227496126390426
90,6.0,0.0003669999999829088,0.0,0.0002926132005408623
91,5.0,0.0003169999999954598,0.0,0.000276893142130702
92,15.0,0.0008629999999811844,0.0,0.0002542475295363826
93,20.0,0.001086999999984073,0.0,0.00014282652037266475
94,29.0,0.0015710000000126456,0.0,8.113278252769134e-05
95,9.0,0.0005199999999945248,0.0,0.00016234636884406462
96,15.0,0.001435000000014952,0.0,0.0001345140680981485
97,33.0,0.0021550000000161162,0.0,0.0004722552314683535
98,5.0,0.0004500000000007276,0.0,0.00025208229686214667
99,13.0,0.0007939999999848624,0.0,0.0002896993429246555
100,6.0,0.00040100000001075387,0.0,0.00012604114843107334
101,17.0,0.001006000000018048,0.0,-9.246860936447068e-05
102,60.0,0.003405999999984033,0.0,0.00011113748063195207
103,36.0,0.0019950000000221735,0.0,-6.864479758759501e-06
