steps,time,reward,delta,converged
1,0.0005310000000235959,0.0,0.00014640977377343922,False
2,0.00119000000000824,0.0,0.0007203834013222467,False
3,0.001170999999999367,0.0,0.0007203834013222467,False
4,0.0006820000000402615,0.0,0.0007203834013222467,False
5,0.0015569999999911488,0.0,0.0007203834013222467,False
6,0.001905000000022028,0.03125,1.0003257046232947,False
7,0.0004519999999956781,0.0,1.0003257046232947,False
8,0.0010770000000093205,0.0,1.0003257046232947,False
9,0.0019519999999602078,0.0,1.0003257046232947,False
10,0.0007729999999810389,0.0,1.0003257046232947,False
11,0.0037740000000212603,0.0,1.0003257046232947,False
12,0.0005810000000110449,0.0,1.0003257046232947,False
13,0.001389999999958036,0.0,1.0003257046232947,False
14,0.0013730000000009568,0.0,1.0003257046232947,False
15,0.0014709999999809042,0.0,1.0003257046232947,False
16,0.0017260000000192122,0.0,1.0003257046232947,False
17,0.001542999999969652,0.0,1.0003257046232947,False
18,0.0008280000000127075,0.0,1.0003257046232947,False
19,0.0036529999999856955,0.0,1.0003257046232947,False
20,0.0009959999999864522,0.0,1.0003257046232947,False
21,0.0006660000000238142,0.0,1.0003257046232947,False
22,0.0011220000000093933,0.0,1.0003257046232947,False
23,0.001645999999993819,0.0,1.0003257046232947,False
24,0.0007659999999987122,0.0,1.0003257046232947,False
25,0.0020150000000285218,0.0,1.0003257046232947,False
26,0.0012180000000512337,0.0,1.0003257046232947,False
27,0.0017589999999927386,0.0,1.0003257046232947,False
28,0.0006690000000162399,0.0,1.0003257046232947,False
29,0.0006539999999972679,0.0,1.0003257046232947,False
30,0.0020569999999793254,0.0,1.0003257046232947,False
31,0.0010849999999891224,0.0,1.0003257046232947,False
32,0.0007659999999987122,0.0,1.0003257046232947,False
33,0.0008129999999937354,0.0,1.0003257046232947,False
34,0.0006679999999619213,0.0,1.0003257046232947,False
35,0.001733999999999014,0.0,1.0003257046232947,False
36,0.0018959999999879074,0.0,1.0003257046232947,False
37,0.0005820000000085201,0.0,1.0003257046232947,False
38,0.0023400000000037835,0.0,1.0003257046232947,False
39,0.0006119999999896208,0.0,1.0003257046232947,False
40,0.0008129999999937354,0.0,1.0003257046232947,False
41,0.001247999999975491,0.0,1.0003257046232947,False
42,0.0016300000000342152,0.0,1.0003257046232947,False
43,0.005285000000014861,0.0,1.0003257046232947,False
44,0.0007140000000163127,0.0,1.0003257046232947,False
45,0.0007319999999708671,0.0,1.0003257046232947,False
46,0.0019199999999841566,0.0,1.0003257046232947,False
47,0.0005030000000374457,0.0,1.0003257046232947,False
48,0.0014100000000212276,0.0,1.0003257046232947,False
49,0.001496999999972104,0.0,1.0003257046232947,False
50,0.0015670000000227446,0.0,1.0003257046232947,False
51,0.001979999999946358,0.0,1.0003257046232947,False
52,0.0019570000000044274,0.0,1.0003257046232947,False
53,0.0031210000000214677,0.0,1.0003257046232947,False
54,0.0029919999999492575,0.0,1.0003257046232947,False
55,0.0006619999999770698,0.0,1.0003257046232947,False
56,0.0007489999999847896,0.0,1.0003257046232947,False
57,0.0007739999999785141,0.0,1.0003257046232947,False
58,0.00046500000001969966,0.0,1.0003257046232947,False
